CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments
337461N1182149W001,,9/25/2008,00:00,,,28.330,0.000,28.330,12.710,12.710,-15.620,28.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W001,,10/1/2009,00:00,,,29.630,0.000,29.630,12.710,12.710,-16.920,29.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W001,,3/17/2010,00:00,,,30.350,0.000,30.350,12.710,12.710,-17.640,30.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W001,,5/20/2009,00:00,,,30.730,0.000,30.730,12.710,12.710,-18.020,30.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W002,,9/25/2008,00:00,,,12.020,0.000,12.020,12.710,12.710,0.690,12.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W002,,10/1/2009,00:00,,,7.230,0.000,7.230,12.710,12.710,5.480,7.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W002,,3/17/2010,00:00,,,7.970,0.000,7.970,12.710,12.710,4.740,7.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337461N1182149W002,,5/20/2009,00:00,,,9.000,0.000,9.000,12.710,12.710,3.710,9.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337709N1182205W001,,9/25/2008,00:00,,,43.580,0.000,43.580,7.660,7.660,-35.920,43.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337709N1182205W001,,3/17/2010,00:00,,,46.070,0.000,46.070,7.660,7.660,-38.410,46.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337709N1182205W001,,5/20/2009,00:00,,,46.720,0.000,46.720,7.660,7.660,-39.060,46.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337709N1182205W002,,9/25/2008,00:00,,,24.670,0.000,24.670,7.660,7.660,-17.010,24.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337709N1182205W002,,3/17/2010,00:00,,,26.830,0.000,26.830,7.660,7.660,-19.170,26.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337709N1182205W002,,5/20/2009,00:00,,,27.460,0.000,27.460,7.660,7.660,-19.800,27.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337823N1182677W001,Wilmington2_2,12/22/2011,10:40,,,59.820,0.000,59.820,32.350,32.350,-27.470,59.820,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W001,Wilmington2_2,3/20/2012,12:02,,,57.780,0.000,57.780,32.350,32.350,-25.430,57.780,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W001,Wilmington2_2,6/13/2012,10:41,,,57.910,0.000,57.910,32.350,32.350,-25.560,57.910,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W001,Wilmington2_2,9/18/2012,11:23,,,59.770,0.000,59.770,32.350,32.350,-27.420,59.770,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W001,Wilmington2_2,12/18/2012,11:07,,,59.980,0.000,59.980,32.350,32.350,-27.630,59.980,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W002,Wilmington2_5,12/22/2011,10:58,,,36.270,0.000,36.270,32.350,32.350,-3.920,36.270,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W002,Wilmington2_5,3/20/2012,12:05,,,36.420,0.000,36.420,32.350,32.350,-4.070,36.420,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W002,Wilmington2_5,6/13/2012,10:57,,,36.060,0.000,36.060,32.350,32.350,-3.710,36.060,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W002,Wilmington2_5,9/18/2012,11:32,,,36.560,0.000,36.560,32.350,32.350,-4.210,36.560,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337823N1182677W002,Wilmington2_5,12/18/2012,11:11,,,36.670,0.000,36.670,32.350,32.350,-4.320,36.670,ES - Electric sounder measurement,0.01 Ft,Water Replenishment District of Southern California,CASGEM,
337964N1182233W001,,9/25/2008,00:00,,,49.710,0.000,49.710,18.600,18.600,-31.110,49.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W001,,10/2/2009,00:00,,,53.160,0.000,53.160,18.600,18.600,-34.560,53.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W001,,3/17/2010,00:00,,,52.140,0.000,52.140,18.600,18.600,-33.540,52.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W001,,7/21/2010,00:00,,,52.250,0.000,52.250,18.600,18.600,-33.650,52.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W001,,5/22/2009,00:00,,,52.510,0.000,52.510,18.600,18.600,-33.910,52.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W002,,9/25/2008,00:00,,,59.370,0.000,59.370,18.600,18.600,-40.770,59.370,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W002,,10/2/2009,00:00,,,66.580,0.000,66.580,18.600,18.600,-47.980,66.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W002,,3/17/2010,00:00,,,61.660,0.000,61.660,18.600,18.600,-43.060,61.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W002,,7/21/2010,00:00,,,63.870,0.000,63.870,18.600,18.600,-45.270,63.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W002,,5/22/2009,00:00,,,66.030,0.000,66.030,18.600,18.600,-47.430,66.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W003,,9/25/2008,00:00,,,59.490,0.000,59.490,18.600,18.600,-40.890,59.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W003,,10/2/2009,00:00,,,66.700,0.000,66.700,18.600,18.600,-48.100,66.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W003,,3/17/2010,00:00,,,61.740,0.000,61.740,18.600,18.600,-43.140,61.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W003,,7/21/2010,00:00,,,63.930,0.000,63.930,18.600,18.600,-45.330,63.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W003,,5/22/2009,00:00,,,66.140,0.000,66.140,18.600,18.600,-47.540,66.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W004,,9/25/2008,00:00,,,43.120,0.000,43.120,18.600,18.600,-24.520,43.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W004,,10/2/2009,00:00,,,47.790,0.000,47.790,18.600,18.600,-29.190,47.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
337964N1182233W004,,3/17/2010,00:00,,,45.170,0.000,45.170,18.600,18.600,-26.570,45.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,
