CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments
365316N1201157W001,,12/9/2008,00:00,7 - Special/Other,,,,,188.720,188.720,,,,,Westlands Water District,Voluntary,
365317N1204574W001,16S/14E-16N01,12/5/2011,00:00,0 - Measurement Discontinued,,,,,498.000,498.000,,,,,Westlands Water District,Voluntary,
365324N1202249W001,,4/24/2008,00:00,,,6.800,0.000,6.800,199.220,198.720,192.420,6.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,
365324N1202249W001,,10/28/2008,00:00,,,9.400,0.000,9.400,199.220,198.720,189.820,8.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,
365324N1202249W001,,4/24/2009,00:00,,,9.300,0.000,9.300,199.220,198.720,189.920,8.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,
365324N1202249W001,,10/15/2009,00:00,,,10.800,0.000,10.800,199.220,198.720,188.420,10.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,
365339N1201696W001,,12/11/2008,00:00,7 - Special/Other,,,,,187.720,186.720,,,,,Westlands Water District,Voluntary,
365341N1202346W001,16S/16E-16P01,12/6/2011,00:00,7 - Special/Other,,,,,200.000,200.000,,,,,Westlands Water District,Voluntary,No access
365341N1202346W001,16S/16E-16P01,1/17/2013,09:30,,,205.000,0.000,205.000,200.000,200.000,-5.000,205.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365347N1202341W001,16S/16E-16L01,12/6/2011,12:45,,,127.000,0.000,127.000,200.000,200.000,73.000,127.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365347N1202341W001,16S/16E-16L01,1/17/2013,09:20,5 - Unable to locate well,,,,,200.000,200.000,,,,,Westlands Water District,Voluntary,
365372N1203885W001,16S/15E-18M01,12/12/2011,10:09,,,283.000,0.000,283.000,326.000,326.000,43.000,283.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365372N1203885W001,16S/15E-18M01,4/24/2012,15:22,,,302.000,0.000,302.000,326.000,326.000,24.000,302.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,CASGEM,
365372N1203885W001,16S/15E-18M01,1/15/2013,09:25,,,322.000,0.000,322.000,326.000,326.000,4.000,322.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,CASGEM,
365372N1203885W001,16S/15E-18M01,4/19/2013,11:16,,,397.000,0.000,397.000,326.000,326.000,-71.000,397.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,CASGEM,
365373N1202433W001,16S/16E-16M03,10/17/2012,00:00,,,187.000,0.000,187.000,203.000,203.000,16.000,187.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365373N1202433W001,16S/16E-16M03,1/17/2013,09:20,5 - Unable to locate well,,,,,203.000,203.000,,,,,Westlands Water District,Voluntary,
365374N1202433W001,16S/16E-16M02,1/17/2013,09:10,1 - Pumping,,,,,203.000,203.000,,,,,Westlands Water District,Voluntary,
365377N1202886W001,16S/15E-13G02,12/12/2011,14:27,7 - Special/Other,,,,,232.000,232.000,,,,,Westlands Water District,Voluntary,No access
365377N1202886W001,16S/15E-13G02,1/16/2013,12:40,7 - Special/Other,,,,,232.000,232.000,,,,,Westlands Water District,Voluntary,No access
365378N1202624W001,16S/16E-18J01,12/13/2011,12:21,,,135.000,0.000,135.000,218.000,218.000,83.000,135.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365378N1202624W001,16S/16E-18J01,12/10/2012,09:36,,,162.000,0.000,162.000,218.000,218.000,56.000,162.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365378N1203343W001,16S/15E-16H01,12/12/2011,09:27,,,187.000,0.000,187.000,250.000,250.000,63.000,187.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365378N1203343W001,16S/15E-16H01,1/15/2013,12:50,,,217.000,0.000,217.000,250.000,250.000,33.000,217.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365380N1203249W001,16S/15E-15G01,12/12/2011,14:12,,,234.000,0.000,234.000,251.000,251.000,17.000,234.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365380N1203249W001,16S/15E-15G01,1/15/2013,13:00,,,290.000,0.000,290.000,251.000,251.000,-39.000,290.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365380N1203521W001,16S/15E-16E01,12/12/2011,09:50,,,259.000,0.000,259.000,265.000,265.000,6.000,259.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365380N1203521W001,16S/15E-16E01,11/8/2012,11:25,9 - Temporarily inaccessible,,,,,265.000,265.000,,,,,Westlands Water District,Voluntary,
365381N1202160W001,16S/16E-15F01,10/25/2011,00:00,6 - Well has been destroyed,,,,,188.000,188.000,,,,,Westlands Water District,Voluntary,
365381N1202160W001,16S/16E-15F01,2/8/2011,00:00,7 - Special/Other,,,,,188.000,188.000,,,,,Westlands Water District,Voluntary,
365381N1202429W001,16S/16E-16M01,12/6/2011,12:38,,,127.000,0.000,127.000,202.000,202.000,75.000,127.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365381N1202429W001,16S/16E-16M01,1/17/2013,09:25,,,146.000,0.000,146.000,202.000,202.000,56.000,146.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365381N1203792W001,16S/15E-18G01,12/12/2011,10:15,,,303.000,0.000,303.000,307.000,307.000,4.000,303.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365381N1203792W001,16S/15E-18G01,1/15/2013,09:40,,,361.000,0.000,361.000,307.000,307.000,-54.000,361.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365381N1204163W001,16S/14E-14F01,12/12/2011,10:49,,,346.000,0.000,346.000,356.000,356.000,10.000,346.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365381N1204163W001,16S/14E-14F01,1/3/2013,09:50,7 - Special/Other,,,,,356.000,356.000,,,,,Westlands Water District,Voluntary,Capped
365383N1202175W001,16S/16E-15F02,12/6/2011,00:00,,,172.000,0.000,172.000,188.000,188.000,16.000,172.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365383N1202175W001,16S/16E-15F02,2/8/2011,00:00,,,197.000,0.000,197.000,188.000,188.000,-9.000,197.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365383N1202175W001,16S/16E-15F02,1/17/2013,09:40,,,224.000,0.000,224.000,188.000,188.000,-36.000,224.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365383N1204616W001,16S/14E-17H01,12/5/2011,13:25,7 - Special/Other,,,,,452.000,452.000,,,,,Westlands Water District,Voluntary,Unknown problem
365383N1204616W001,16S/14E-17H01,1/3/2013,09:15,7 - Special/Other,,,,,452.000,452.000,,,,,Westlands Water District,Voluntary,No access
365384N1202161W001,16S/16E-15G01,10/25/2011,00:00,6 - Well has been destroyed,,,,,188.000,188.000,,,,,Westlands Water District,Voluntary,Capped
365384N1202161W001,16S/16E-15G01,2/8/2011,00:00,,,259.000,0.000,259.000,188.000,188.000,-71.000,259.000,AS - Acoustic or sonic sounder,1 Ft,Westlands Water District,Voluntary,
365385N1200893W001,,12/9/2008,00:00,7 - Special/Other,,,,,188.700,187.700,,,,,Westlands Water District,Voluntary,
365388N1201257W001,,2/21/2008,00:00,9 - Temporarily inaccessible,,,,,184.710,184.710,,,,,Bureau of Reclamation,Voluntary,GATES LOCKED.
365388N1201257W001,,2/10/2009,00:00,9 - Temporarily inaccessible,,,,,184.710,184.710,,,,,Bureau of Reclamation,Voluntary,WILDLIFE REFUGE WLR
365391N1201360W001,,2/21/2008,00:00,9 - Temporarily inaccessible,,,,,184.710,183.710,,,,,Bureau of Reclamation,Voluntary,GATES LOCKED.
365391N1201360W001,,2/10/2009,00:00,9 - Temporarily inaccessible,,,,,184.710,183.710,,,,,Bureau of Reclamation,Voluntary,NO ACCESS WLR
365396N1200077W001,,1/24/2012,12:00,,,220.800,0.000,220.800,198.680,197.680,-22.120,219.800,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,
365396N1200077W001,,2/19/2008,00:00,7 - Special/Other,,,,,198.680,197.680,,,,,Department of Water Resources,Voluntary,N/E
365396N1200077W001,,10/27/2008,00:00,,9 - Acoustical sounder,243.000,0.000,243.000,198.680,197.680,-44.320,242.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
365396N1200077W001,,3/9/2009,00:00,1 - Pumping,,,,,198.680,197.680,,,,,Department of Water Resources,Voluntary,
365396N1200077W001,,10/8/2009,00:00,1 - Pumping,,,,,198.680,197.680,,,,,Department of Water Resources,Voluntary,
365396N1200077W001,,3/29/2010,00:00,1 - Pumping,,,,,198.680,197.680,,,,,Department of Water Resources,Voluntary,
365396N1200077W001,,10/11/2010,00:00,,9 - Acoustical sounder,230.000,0.000,230.000,198.680,197.680,-31.320,229.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
365396N1200077W001,,2/7/2011,00:00,,9 - Acoustical sounder,215.000,0.000,215.000,198.680,197.680,-16.320,214.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
365396N1200077W001,,10/11/2011,00:00,,,210.400,0.000,210.400,198.680,197.680,-11.720,209.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
365396N1200077W001,,2/20/2013,12:00,,9 - Acoustical sounder,212.000,0.000,212.000,198.680,197.680,-13.320,211.000,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,
365400N1200000W001,KRCDA58,10/27/2011,12:20,,,234.000,0.000,234.000,200.000,195.000,-34.000,229.000,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
365400N1200000W001,KRCDA58,4/24/2012,12:40,,,235.000,0.000,235.000,200.000,195.000,-35.000,230.000,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
365400N1200000W001,KRCDA58,10/24/2012,15:05,,,238.000,0.000,238.000,200.000,195.000,-38.000,233.000,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
365400N1200000W001,KRCDA58,4/23/2013,12:40,,,229.000,0.000,229.000,200.000,195.000,-29.000,224.000,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
