CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Madera_01.01.1987-12.31.1990
367702N1202910W001,,1/26/1987,00:00,9 - Temporarily inaccessible,,,,,173.420,172.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,10/19/1987,00:00,,,45.700,0.000,45.700,173.420,172.420,127.720,44.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,2/8/1988,00:00,,,51.700,0.000,51.700,173.420,172.420,121.720,50.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,10/7/1988,00:00,,,80.100,0.000,80.100,173.420,172.420,93.320,79.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,1/25/1989,00:00,,,59.100,0.000,59.100,173.420,172.420,114.320,58.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,10/5/1989,00:00,,,92.000,0.000,92.000,173.420,172.420,81.420,91.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,1/25/1990,00:00,,,54.200,0.000,54.200,173.420,172.420,119.220,53.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367702N1202910W001,,10/1/1990,00:00,,,97.300,0.000,97.300,173.420,172.420,76.120,96.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,1/26/1987,00:00,,,28.200,0.000,28.200,174.410,172.410,146.210,26.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,10/19/1987,00:00,,,42.200,0.000,42.200,174.410,172.410,132.210,40.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,2/8/1988,00:00,,,47.900,0.000,47.900,174.410,172.410,126.510,45.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,10/13/1988,00:00,,,57.900,0.000,57.900,174.410,172.410,116.510,55.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,1/25/1989,00:00,,,42.600,0.000,42.600,174.410,172.410,131.810,40.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,10/5/1989,00:00,,,62.300,0.000,62.300,174.410,172.410,112.110,60.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,1/25/1990,00:00,,,37.100,0.000,37.100,174.410,172.410,137.310,35.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367705N1203029W001,,10/1/1990,00:00,,,65.300,0.000,65.300,174.410,172.410,109.110,63.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,1/26/1987,00:00,,,33.200,0.000,33.200,175.410,172.410,142.210,30.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,10/19/1987,00:00,,,42.500,0.000,42.500,175.410,172.410,132.910,39.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,2/8/1988,00:00,,,41.900,0.000,41.900,175.410,172.410,133.510,38.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,10/13/1988,00:00,,,69.300,0.000,69.300,175.410,172.410,106.110,66.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,1/25/1989,00:00,,,42.200,0.000,42.200,175.410,172.410,133.210,39.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,10/5/1989,00:00,,,60.300,0.000,60.300,175.410,172.410,115.110,57.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,1/25/1990,00:00,,,46.600,0.000,46.600,175.410,172.410,128.810,43.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367730N1203049W001,,10/1/1990,00:00,,,67.900,0.000,67.900,175.410,172.410,107.510,64.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,1/26/1987,00:00,,,28.900,0.000,28.900,172.410,172.410,143.510,28.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,10/19/1987,00:00,,,45.800,0.000,45.800,172.410,172.410,126.610,45.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,2/8/1988,00:00,,,60.500,0.000,60.500,172.410,172.410,111.910,60.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,10/7/1988,00:00,,,80.300,0.000,80.300,172.410,172.410,92.110,80.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,1/25/1989,00:00,,,44.600,0.000,44.600,172.410,172.410,127.810,44.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,10/5/1989,00:00,,,77.700,0.000,77.700,172.410,172.410,94.710,77.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,1/25/1990,00:00,,,52.300,0.000,52.300,172.410,172.410,120.110,52.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367738N1202877W001,,10/1/1990,00:00,,,81.800,0.000,81.800,172.410,172.410,90.610,81.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,2/2/1987,00:00,9 - Temporarily inaccessible,,,,,178.420,177.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,10/15/1987,00:00,,,70.300,0.000,70.300,178.420,177.420,108.120,69.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,2/2/1988,00:00,,,46.900,0.000,46.900,178.420,177.420,131.520,45.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,10/7/1988,00:00,7 - Special/Other,,,,,178.420,177.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,1/26/1989,00:00,9 - Temporarily inaccessible,,,,,178.420,177.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,10/6/1989,00:00,9 - Temporarily inaccessible,,,,,178.420,177.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,1/24/1990,00:00,9 - Temporarily inaccessible,,,,,178.420,177.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367755N1202654W001,,10/9/1990,00:00,9 - Temporarily inaccessible,,,,,178.420,177.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,2/2/1987,00:00,,,41.900,0.000,41.900,183.420,182.420,141.520,40.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,10/15/1987,00:00,4 - Can't get tape in casing,,,,,183.420,182.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,2/5/1988,00:00,1 - Pumping,,,,,183.420,182.420,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,10/7/1988,00:00,,,87.700,0.000,87.700,183.420,182.420,95.720,86.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,1/25/1989,00:00,,,70.100,0.000,70.100,183.420,182.420,113.320,69.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,10/6/1989,00:00,,,81.100,0.000,81.100,183.420,182.420,102.320,80.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,1/31/1990,00:00,,,81.300,0.000,81.300,183.420,182.420,102.120,80.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202410W001,,10/1/1990,00:00,,,101.100,0.000,101.100,183.420,182.420,82.320,100.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,2/2/1987,00:00,,,36.500,0.000,36.500,173.910,172.410,137.410,35.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,10/15/1987,00:00,,,66.900,0.000,66.900,173.910,172.410,107.010,65.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,2/5/1988,00:00,,,40.800,0.000,40.800,173.910,172.410,133.110,39.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,10/7/1988,00:00,,,78.900,0.000,78.900,173.910,172.410,95.010,77.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,1/25/1989,00:00,,,58.100,0.000,58.100,173.910,172.410,115.810,56.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,10/6/1989,00:00,,,87.800,0.000,87.800,173.910,172.410,86.110,86.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,1/31/1990,00:00,9 - Temporarily inaccessible,,,,,173.910,172.410,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367813N1202713W001,,10/1/1990,00:00,1 - Pumping,,,,,173.910,172.410,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,2/2/1987,00:00,,,40.300,0.000,40.300,178.410,177.410,138.110,39.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,10/15/1987,00:00,,,60.700,0.000,60.700,178.410,177.410,117.710,59.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,2/5/1988,00:00,,,53.900,0.000,53.900,178.410,177.410,124.510,52.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,10/7/1988,00:00,,,77.600,0.000,77.600,178.410,177.410,100.810,76.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,1/25/1989,00:00,,,65.800,0.000,65.800,178.410,177.410,112.610,64.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,10/6/1989,00:00,,,88.300,0.000,88.300,178.410,177.410,90.110,87.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,1/31/1990,00:00,,,81.900,0.000,81.900,178.410,177.410,96.510,80.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367824N1202593W001,,10/1/1990,00:00,,,116.600,0.000,116.600,178.410,177.410,61.810,115.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,2/2/1987,00:00,,,37.700,0.000,37.700,176.410,175.410,138.710,36.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,10/15/1987,00:00,,,73.900,0.000,73.900,176.410,175.410,102.510,72.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,2/5/1988,00:00,,,46.900,0.000,46.900,176.410,175.410,129.510,45.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,10/7/1988,00:00,,,86.200,0.000,86.200,176.410,175.410,90.210,85.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,1/25/1989,00:00,,,52.800,0.000,52.800,176.410,175.410,123.610,51.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,10/6/1989,00:00,,,91.800,0.000,91.800,176.410,175.410,84.610,90.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,1/31/1990,00:00,1 - Pumping,,,,,176.410,175.410,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367827N1202666W001,13S16E19K,10/1/1990,00:00,,,112.900,0.000,112.900,176.410,175.410,63.510,111.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,1/26/1987,00:00,,,24.100,0.000,24.100,193.420,192.420,169.320,23.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,10/15/1987,00:00,,,36.900,0.000,36.900,193.420,192.420,156.520,35.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,2/9/1988,00:00,,,30.800,0.000,30.800,193.420,192.420,162.620,29.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,10/7/1988,00:00,,,85.300,0.000,85.300,193.420,192.420,108.120,84.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,1/30/1989,00:00,,,48.300,0.000,48.300,193.420,192.420,145.120,47.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,10/6/1989,00:00,,,94.100,0.000,94.100,193.420,192.420,99.320,93.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,2/1/1990,00:00,,,60.300,0.000,60.300,193.420,192.420,133.120,59.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367910N1201821W001,,10/9/1990,00:00,,,87.900,0.000,87.900,193.420,192.420,105.520,86.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,1/26/1987,00:00,,,41.000,0.000,41.000,192.410,192.410,151.410,41.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,10/15/1987,00:00,,,62.000,0.000,62.000,192.410,192.410,130.410,62.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,2/5/1988,00:00,,,46.900,0.000,46.900,192.410,192.410,145.510,46.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,10/7/1988,00:00,,,75.500,0.000,75.500,192.410,192.410,116.910,75.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,1/30/1989,00:00,,,66.700,0.000,66.700,192.410,192.410,125.710,66.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,10/6/1989,00:00,,,84.800,0.000,84.800,192.410,192.410,107.610,84.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,1/23/1990,00:00,,,81.400,0.000,81.400,192.410,192.410,111.010,81.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367927N1202132W001,,10/9/1990,00:00,,,115.900,0.000,115.900,192.410,192.410,76.510,115.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,1/30/1987,00:00,,,28.800,0.000,28.800,166.890,166.390,138.090,28.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,10/14/1987,00:00,,,45.000,0.000,45.000,166.890,166.390,121.890,44.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,2/8/1988,00:00,,,40.300,0.000,40.300,166.890,166.390,126.590,39.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,10/6/1988,00:00,,,55.400,0.000,55.400,166.890,166.390,111.490,54.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,1/23/1989,00:00,,,43.600,0.000,43.600,166.890,166.390,123.290,43.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,10/16/1989,00:00,3 - Tape hung up,,,,,166.890,166.390,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,1/29/1990,00:00,,,54.200,0.000,54.200,166.890,166.390,112.690,53.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
367985N1203102W001,,10/1/1990,00:00,,,59.100,0.000,59.100,166.890,166.390,107.790,58.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,1/26/1987,00:00,,,49.200,0.000,49.200,192.400,191.400,143.200,48.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,10/15/1987,00:00,,,79.900,0.000,79.900,192.400,191.400,112.500,78.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,2/5/1988,00:00,,,57.700,0.000,57.700,192.400,191.400,134.700,56.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,10/7/1988,00:00,9 - Temporarily inaccessible,,,,,192.400,191.400,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,1/25/1989,00:00,,,66.700,0.000,66.700,192.400,191.400,125.700,65.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,10/6/1989,00:00,,,79.300,0.000,79.300,192.400,191.400,113.100,78.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,1/31/1990,00:00,,,80.200,0.000,80.200,192.400,191.400,112.200,79.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368013N1202052W001,,10/1/1990,00:00,,,116.500,0.000,116.500,192.400,191.400,75.900,115.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,1/26/1987,00:00,,,24.300,0.000,24.300,162.370,161.370,138.070,23.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,10/19/1987,00:00,,,19.500,0.000,19.500,162.370,161.370,142.870,18.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,2/8/1988,00:00,,,21.300,0.000,21.300,162.370,161.370,141.070,20.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,10/6/1988,00:00,,,25.200,0.000,25.200,162.370,161.370,137.170,24.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,1/23/1989,00:00,,,23.500,0.000,23.500,162.370,161.370,138.870,22.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,10/16/1989,00:00,1 - Pumping,,,,,162.370,161.370,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,1/29/1990,00:00,1 - Pumping,,,,,162.370,161.370,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368055N1203510W002,,10/1/1990,00:00,,,25.800,0.000,25.800,162.370,161.370,136.570,24.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,1/26/1987,00:00,,,59.000,0.000,59.000,181.390,180.390,122.390,58.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,10/15/1987,00:00,,,73.500,0.000,73.500,181.390,180.390,107.890,72.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,2/5/1988,00:00,,,64.200,0.000,64.200,181.390,180.390,117.190,63.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,10/7/1988,00:00,,,79.900,0.000,79.900,181.390,180.390,101.490,78.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,1/25/1989,00:00,,,69.800,0.000,69.800,181.390,180.390,111.590,68.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,10/6/1989,00:00,,,97.300,0.000,97.300,181.390,180.390,84.090,96.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,1/31/1990,00:00,,,85.700,0.000,85.700,181.390,180.390,95.690,84.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368068N1202368W001,,10/1/1990,00:00,1 - Pumping,,,,,181.390,180.390,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,1/30/1987,00:00,,,34.000,0.000,34.000,220.910,220.410,186.910,33.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,10/19/1987,00:00,,,38.000,0.000,38.000,220.910,220.410,182.910,37.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,2/3/1988,00:00,,,33.000,0.000,33.000,220.910,220.410,187.910,32.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,10/25/1988,00:00,,,35.800,0.000,35.800,220.910,220.410,185.110,35.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,1/31/1989,00:00,9 - Temporarily inaccessible,,,,,220.910,220.410,,,,,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,10/2/1989,00:00,,,36.100,0.000,36.100,220.910,220.410,184.810,35.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,1/23/1990,00:00,,,38.400,0.000,38.400,220.910,220.410,182.510,37.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201163W001,,10/5/1990,00:00,,,42.400,0.000,42.400,220.910,220.410,178.510,41.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,1/27/1987,00:00,,,22.200,0.000,22.200,204.910,203.410,182.710,20.700,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,10/7/1987,00:00,,,24.100,0.000,24.100,204.910,203.410,180.810,22.600,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,2/3/1988,00:00,,,24.000,0.000,24.000,204.910,203.410,180.910,22.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,10/5/1988,00:00,,,25.400,0.000,25.400,204.910,203.410,179.510,23.900,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,1/25/1989,00:00,,,25.400,0.000,25.400,204.910,203.410,179.510,23.900,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,10/4/1989,00:00,,,26.800,0.000,26.800,204.910,203.410,178.110,25.300,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,1/25/1990,00:00,,,27.400,0.000,27.400,204.910,203.410,177.510,25.900,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368077N1201485W001,,10/4/1990,00:00,6 - Well has been destroyed,,,,,204.910,203.410,,,,,Madera Irrigation District,Voluntary,,Madera_01.01.1987-12.31.1990
368080N1202602W001,,2/2/1987,00:00,,,55.100,0.000,55.100,179.390,177.390,124.290,53.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368080N1202602W001,,10/15/1987,00:00,,,72.200,0.000,72.200,179.390,177.390,107.190,70.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
368080N1202602W001,,2/5/1988,00:00,,,58.200,0.000,58.200,179.390,177.390,121.190,56.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_01.01.1987-12.31.1990
