CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,10/5/2000,00:00,,,4.400,0.000,4.400,73.030,72.330,68.630,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,3/21/2001,00:00,,,3.800,0.000,3.800,73.030,72.330,69.230,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,7/19/2001,00:00,,,9.300,0.000,9.300,73.030,72.330,63.730,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,SOUNDER,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,8/16/2001,00:00,,,6.000,0.000,6.000,73.030,72.330,67.030,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,10/12/2001,00:00,,,3.700,0.000,3.700,73.030,72.330,69.330,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,7/25/2002,00:00,,,10.600,0.000,10.600,73.030,72.330,62.430,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,8/21/2002,00:00,,,6.000,0.000,6.000,73.030,72.330,67.030,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,10/16/2002,00:00,,,3.100,0.000,3.100,73.030,72.330,69.930,2.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,3/12/2003,00:00,,,4.300,0.000,4.300,73.030,72.330,68.730,3.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,7/29/2003,00:00,6 - Well has been destroyed,,,,,73.030,72.330,,,,,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,10/14/2003,00:00,1 - Pumping,,,,,73.030,72.330,,,,,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,3/20/2002,00:00,,,5.400,0.000,5.400,73.030,72.330,67.630,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,3/31/2004,00:00,,,6.700,0.000,6.700,73.030,72.330,66.330,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,7/27/2004,00:00,,,8.800,0.000,8.800,73.030,72.330,64.230,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,9/1/2004,00:00,,,8.500,0.000,8.500,73.030,72.330,64.530,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393108N1217811W001,BMO 17N02E19J001M,10/19/2004,00:00,,,9.100,0.000,9.100,73.030,72.330,63.930,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/3/2000,00:00,,,21.000,0.000,21.000,118.260,117.260,97.260,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,1/11/1993,00:00,,,16.600,0.000,16.600,118.260,117.260,101.660,15.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,2/24/1993,00:00,,,12.000,0.000,12.000,118.260,117.260,106.260,11.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/16/1993,00:00,,,12.500,0.000,12.500,118.260,117.260,105.760,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,4/13/1993,00:00,,,12.100,0.000,12.100,118.260,117.260,106.160,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,5/11/1993,00:00,,,20.700,0.000,20.700,118.260,117.260,97.560,19.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,6/16/1993,00:00,,4 - Pumped recently,30.700,0.000,30.700,118.260,117.260,87.560,29.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/16/1993,00:00,,4 - Pumped recently,37.200,0.000,37.200,118.260,117.260,81.060,36.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/16/1993,00:00,,,25.200,0.000,25.200,118.260,117.260,93.060,24.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,9/16/1993,00:00,,,40.500,0.000,40.500,118.260,117.260,77.760,39.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/7/1993,00:00,,,35.200,0.000,35.200,118.260,117.260,83.060,34.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/14/1994,00:00,,,13.600,0.000,13.600,118.260,117.260,104.660,12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,6/22/1994,00:00,,4 - Pumped recently,55.700,0.000,55.700,118.260,117.260,62.560,54.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/13/1994,00:00,,,31.500,0.000,31.500,118.260,117.260,86.760,30.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/3/1994,00:00,,4 - Pumped recently,47.500,0.000,47.500,118.260,117.260,70.760,46.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/17/1994,00:00,,4 - Pumped recently,50.300,0.000,50.300,118.260,117.260,67.960,49.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,9/14/1994,00:00,,,48.000,0.000,48.000,118.260,117.260,70.260,47.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/19/1994,00:00,,,35.200,0.000,35.200,118.260,117.260,83.060,34.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/7/1995,00:00,,,15.000,0.000,15.000,118.260,117.260,103.260,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,4/19/1995,00:00,,,12.900,0.000,12.900,118.260,117.260,105.360,11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,6/30/1995,00:00,,4 - Pumped recently,23.600,0.000,23.600,118.260,117.260,94.660,22.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/28/1995,00:00,,,21.100,0.000,21.100,118.260,117.260,97.160,20.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/6/1995,00:00,,,23.900,0.000,23.900,118.260,117.260,94.360,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/27/1996,00:00,,,11.900,0.000,11.900,118.260,117.260,106.360,10.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/22/1996,00:00,,,28.100,0.000,28.100,118.260,117.260,90.160,27.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/17/1996,00:00,,,20.100,0.000,20.100,118.260,117.260,98.160,19.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,1/14/1997,00:00,,,12.400,0.000,12.400,118.260,117.260,105.860,11.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/4/1997,00:00,,,12.100,0.000,12.100,118.260,117.260,106.160,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/15/1997,00:00,,,25.400,0.000,25.400,118.260,117.260,92.860,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/13/1997,00:00,,4 - Pumped recently,28.000,0.000,28.000,118.260,117.260,90.260,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/7/1997,00:00,,,22.700,0.000,22.700,118.260,117.260,95.560,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/9/1998,00:00,,1 - Pumping,37.200,0.000,37.200,118.260,117.260,81.060,36.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/7/1999,00:00,,,37.100,0.000,37.100,118.260,117.260,81.160,36.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/7/1999,00:00,,,35.000,0.000,35.000,118.260,117.260,83.260,34.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/15/1999,00:00,,1 - Pumping,42.900,0.000,42.900,118.260,117.260,75.360,41.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/11/1999,00:00,,,10.500,0.000,10.500,118.260,117.260,107.760,9.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/11/1998,00:00,,,9.900,0.000,9.900,118.260,117.260,108.360,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/20/2000,00:00,,,9.800,0.000,9.800,118.260,117.260,108.460,8.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/14/1998,00:00,,,25.000,0.000,25.000,118.260,117.260,93.260,24.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/19/1998,00:00,,,25.900,0.000,25.900,118.260,117.260,92.360,24.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/10/2000,00:00,,,28.400,0.000,28.400,118.260,117.260,89.860,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/21/2000,00:00,,,23.200,0.000,23.200,118.260,117.260,95.060,22.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/21/2001,00:00,,,10.800,0.000,10.800,118.260,117.260,107.460,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/18/2001,00:00,,,25.200,0.000,25.200,118.260,117.260,93.060,24.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/16/2001,00:00,,,29.600,0.000,29.600,118.260,117.260,88.660,28.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/12/2001,00:00,,,26.000,0.000,26.000,118.260,117.260,92.260,25.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/25/2002,00:00,,,30.900,0.000,30.900,118.260,117.260,87.360,29.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/21/2002,00:00,,,29.800,0.000,29.800,118.260,117.260,88.460,28.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/16/2002,00:00,,,27.600,0.000,27.600,118.260,117.260,90.660,26.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/12/2003,00:00,,,15.200,0.000,15.200,118.260,117.260,103.060,14.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/29/2003,00:00,,,28.400,0.000,28.400,118.260,117.260,89.860,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/15/2003,00:00,,,22.300,0.000,22.300,118.260,117.260,95.960,21.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,3/19/2002,00:00,,,14.800,0.000,14.800,118.260,117.260,103.460,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,4/2/2004,00:00,,,15.000,0.000,15.000,118.260,117.260,103.260,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,7/27/2004,00:00,,,26.100,0.000,26.100,118.260,117.260,92.160,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,8/30/2004,00:00,,,25.200,0.000,25.200,118.260,117.260,93.060,24.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393190N1215089W001,BMO 17N04E22B001M,10/18/2004,00:00,,7 - Recharge or surface water effects near well,42.000,0.000,42.000,118.260,117.260,76.260,41.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITTED TO A QM,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/14/1998,00:00,,4 - Pumped recently,15.600,0.000,15.600,87.770,87.270,72.170,15.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/3/2000,00:00,,,12.000,0.000,12.000,87.770,87.270,75.770,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,1/11/1993,00:00,,6 - Other,11.700,0.000,11.700,87.770,87.270,76.070,11.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,2/18/1993,00:00,,,7.800,0.000,7.800,87.770,87.270,79.970,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/16/1993,00:00,,,12.000,0.000,12.000,87.770,87.270,75.770,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,4/13/1993,00:00,,,9.100,0.000,9.100,87.770,87.270,78.670,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,5/11/1993,00:00,,,9.600,0.000,9.600,87.770,87.270,78.170,9.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,6/16/1993,00:00,,,14.000,0.000,14.000,87.770,87.270,73.770,13.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/16/1993,00:00,,,20.400,0.000,20.400,87.770,87.270,67.370,19.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/16/1993,00:00,,,12.800,0.000,12.800,87.770,87.270,74.970,12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,9/16/1993,00:00,,,12.900,0.000,12.900,87.770,87.270,74.870,12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/7/1993,00:00,,,11.900,0.000,11.900,87.770,87.270,75.870,11.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/14/1994,00:00,,,10.400,0.000,10.400,87.770,87.270,77.370,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,6/22/1994,00:00,,,17.800,0.000,17.800,87.770,87.270,69.970,17.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/13/1994,00:00,,,21.400,0.000,21.400,87.770,87.270,66.370,20.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/3/1994,00:00,,,18.200,0.000,18.200,87.770,87.270,69.570,17.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/17/1994,00:00,,,15.700,0.000,15.700,87.770,87.270,72.070,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,9/14/1994,00:00,,,17.000,0.000,17.000,87.770,87.270,70.770,16.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/18/1994,00:00,,,12.600,0.000,12.600,87.770,87.270,75.170,12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/7/1995,00:00,,,8.900,0.000,8.900,87.770,87.270,78.870,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,4/19/1995,00:00,,,9.000,0.000,9.000,87.770,87.270,78.770,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,6/29/1995,00:00,,,12.900,0.000,12.900,87.770,87.270,74.870,12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/28/1995,00:00,,,12.900,0.000,12.900,87.770,87.270,74.870,12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/6/1995,00:00,,,12.100,0.000,12.100,87.770,87.270,75.670,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/27/1996,00:00,,,8.800,0.000,8.800,87.770,87.270,78.970,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/22/1996,00:00,,,20.200,0.000,20.200,87.770,87.270,67.570,19.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/4/1996,00:00,,,12.000,0.000,12.000,87.770,87.270,75.770,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,1/14/1997,00:00,,,5.600,0.000,5.600,87.770,87.270,82.170,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/4/1997,00:00,,,8.700,0.000,8.700,87.770,87.270,79.070,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/15/1997,00:00,,,10.800,0.000,10.800,87.770,87.270,76.970,10.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/11/1997,00:00,,,13.700,0.000,13.700,87.770,87.270,74.070,13.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/7/1997,00:00,,,13.100,0.000,13.100,87.770,87.270,74.670,12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/9/1998,00:00,,,12.300,0.000,12.300,87.770,87.270,75.470,11.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/7/1999,00:00,,,12.100,0.000,12.100,87.770,87.270,75.670,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/15/1999,00:00,,1 - Pumping,20.600,0.000,20.600,87.770,87.270,67.170,20.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/11/1998,00:00,,,7.400,0.000,7.400,87.770,87.270,80.370,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/11/1999,00:00,,,9.000,0.000,9.000,87.770,87.270,78.770,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/20/2000,00:00,,,8.200,0.000,8.200,87.770,87.270,79.570,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/19/1998,00:00,,,15.800,0.000,15.800,87.770,87.270,71.970,15.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/10/2000,00:00,,,17.400,0.000,17.400,87.770,87.270,70.370,16.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/21/2000,00:00,,,15.000,0.000,15.000,87.770,87.270,72.770,14.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/21/2001,00:00,,,9.200,0.000,9.200,87.770,87.270,78.570,8.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/18/2001,00:00,,,19.200,0.000,19.200,87.770,87.270,68.570,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,SOUNDER,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/16/2001,00:00,,,14.700,0.000,14.700,87.770,87.270,73.070,14.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/12/2001,00:00,,,12.500,0.000,12.500,87.770,87.270,75.270,12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/25/2002,00:00,,,16.700,0.000,16.700,87.770,87.270,71.070,16.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,8/21/2002,00:00,,,16.000,0.000,16.000,87.770,87.270,71.770,15.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,10/16/2002,00:00,,,12.700,0.000,12.700,87.770,87.270,75.070,12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,3/12/2003,00:00,,,10.100,0.000,10.100,87.770,87.270,77.670,9.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
393222N1216472W001,BMO 17N03E16N001M,7/29/2003,00:00,,,19.900,0.000,19.900,87.770,87.270,67.870,19.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
