CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,6/30/1999,00:00,,,262.000,0.000,262.000,856.000,856.000,594.000,262.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,7/29/1999,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,8/31/1999,00:00,,,267.000,0.000,267.000,856.000,856.000,589.000,267.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,9/29/1999,00:00,,,265.000,0.000,265.000,856.000,856.000,591.000,265.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,10/28/1999,00:00,,,267.000,0.000,267.000,856.000,856.000,589.000,267.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,11/30/1999,00:00,,,262.000,0.000,262.000,856.000,856.000,594.000,262.000,ST - Steel tape measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,12/30/1999,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,1/31/2000,00:00,,,258.000,0.000,258.000,856.000,856.000,598.000,258.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,2/29/2000,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,3/30/2000,00:00,,,259.000,0.000,259.000,856.000,856.000,597.000,259.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,4/27/2000,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,5/31/2000,00:00,,,265.000,0.000,265.000,856.000,856.000,591.000,265.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,6/29/2000,00:00,,,263.000,0.000,263.000,856.000,856.000,593.000,263.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,7/31/2000,00:00,,,268.000,0.000,268.000,856.000,856.000,588.000,268.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,8/30/2000,00:00,,,266.000,0.000,266.000,856.000,856.000,590.000,266.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,9/28/2000,00:00,,,259.000,0.000,259.000,856.000,856.000,597.000,259.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,10/31/2000,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,11/30/2000,00:00,,,262.000,0.000,262.000,856.000,856.000,594.000,262.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,12/28/2000,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,1/17/2001,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,2/26/2001,00:00,,,257.000,0.000,257.000,856.000,856.000,599.000,257.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,11/27/2002,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,4/28/2003,00:00,,,259.800,0.000,259.800,856.000,856.000,596.200,259.800,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,6/23/2003,00:00,,4 - Pumped recently,266.000,0.000,266.000,856.000,856.000,590.000,266.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,8/28/2003,00:00,,,264.000,0.000,264.000,856.000,856.000,592.000,264.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,10/30/2003,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,2/4/2004,00:00,,,258.000,0.000,258.000,856.000,856.000,598.000,258.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,5/15/2004,00:00,,,258.000,0.000,258.000,856.000,856.000,598.000,258.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,5/19/2004,00:00,,,258.000,0.000,258.000,856.000,856.000,598.000,258.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,6/15/2004,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,7/15/2004,00:00,,,262.000,0.000,262.000,856.000,856.000,594.000,262.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,8/3/2004,00:00,,,265.000,0.000,265.000,856.000,856.000,591.000,265.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,9/15/2004,00:00,,,266.000,0.000,266.000,856.000,856.000,590.000,266.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,10/15/2004,00:00,,,263.000,0.000,263.000,856.000,856.000,593.000,263.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,11/15/2004,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,12/15/2004,00:00,,,259.000,0.000,259.000,856.000,856.000,597.000,259.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,1/15/2005,00:00,,,256.000,0.000,256.000,856.000,856.000,600.000,256.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,2/9/2005,00:00,,,259.000,0.000,259.000,856.000,856.000,597.000,259.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,3/15/2005,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,4/15/2005,00:00,,,260.000,0.000,260.000,856.000,856.000,596.000,260.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,5/15/2005,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,6/15/2005,00:00,,,262.000,0.000,262.000,856.000,856.000,594.000,262.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,8/15/2005,00:00,,,263.000,0.000,263.000,856.000,856.000,593.000,263.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,9/15/2005,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,10/15/2005,00:00,,,257.000,0.000,257.000,856.000,856.000,599.000,257.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340389N1176821W001,WEI1002741,11/28/2005,00:00,,,261.000,0.000,261.000,856.000,856.000,595.000,261.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340414N1173823W001,,4/13/1999,00:00,,,116.030,0.000,116.030,947.520,947.520,831.490,116.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340414N1173823W001,,10/21/1999,00:00,,,120.320,0.000,120.320,947.520,947.520,827.200,120.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340414N1173823W001,,4/18/2000,00:00,,,118.550,0.000,118.550,947.520,947.520,828.970,118.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340414N1173823W001,,10/27/2005,00:00,,,120.010,0.000,120.010,947.520,947.520,827.510,120.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340414N1173823W001,,4/20/2005,00:00,,,119.770,0.000,119.770,947.520,947.520,827.750,119.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340428N1170357W001,,4/12/1999,00:00,,,312.950,0.000,312.950,"2,772.830","2,772.830","2,459.880",312.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340428N1170357W001,,10/20/1999,00:00,,,330.770,0.000,330.770,"2,772.830","2,772.830","2,442.060",330.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340447N1171640W001,,4/15/1999,00:00,,,13.720,0.000,13.720,"1,537.530","1,537.530","1,523.810",13.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340447N1171640W001,,10/18/1999,00:00,,,13.060,0.000,13.060,"1,537.530","1,537.530","1,524.470",13.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340447N1171640W001,,4/12/2000,00:00,,,18.050,0.000,18.050,"1,537.530","1,537.530","1,519.480",18.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340447N1171640W001,,11/16/2005,00:00,,,17.700,0.000,17.700,"1,537.530","1,537.530","1,519.830",17.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340447N1171640W001,,4/18/2005,00:00,,,21.360,0.000,21.360,"1,537.530","1,537.530","1,516.170",21.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340456N1172018W001,,4/15/1999,00:00,,,119.380,0.000,119.380,"1,312.410","1,312.410","1,193.030",119.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340456N1172018W001,,10/18/1999,00:00,,,121.550,0.000,121.550,"1,312.410","1,312.410","1,190.860",121.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340456N1172018W001,,4/12/2000,00:00,,,121.250,0.000,121.250,"1,312.410","1,312.410","1,191.160",121.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340456N1172018W001,,4/18/2005,00:00,,,152.300,0.000,152.300,"1,312.410","1,312.410","1,160.110",152.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340456N1172018W001,,11/16/2005,00:00,,,156.850,0.000,156.850,"1,312.410","1,312.410","1,155.560",156.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340459N1172315W001,,4/15/1999,00:00,,,113.430,0.000,113.430,"1,205.610","1,205.610","1,092.180",113.430,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340459N1172315W001,,10/18/1999,00:00,,,119.060,0.000,119.060,"1,205.610","1,205.610","1,086.550",119.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340459N1172315W001,,4/12/2000,00:00,,,117.910,0.000,117.910,"1,205.610","1,205.610","1,087.700",117.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340459N1172315W001,,4/18/2005,00:00,,,171.970,0.000,171.970,"1,205.610","1,205.610","1,033.640",171.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340459N1172315W001,,11/16/2005,00:00,,,177.270,0.000,177.270,"1,205.610","1,205.610","1,028.340",177.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340475N1173578W001,,10/27/2005,00:00,,,49.250,0.000,49.250,888.800,888.800,839.550,49.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340475N1173578W001,,4/20/2005,00:00,,,48.570,0.000,48.570,888.800,888.800,840.230,48.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,1/7/2000,00:00,,,225.150,0.000,225.150,934.740,935.000,709.590,225.410,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,1/20/2000,00:00,,,224.350,0.000,224.350,934.740,935.000,710.390,224.610,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,9/8/2000,00:00,,,227.300,0.000,227.300,934.740,935.000,707.440,227.560,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,12/7/2000,00:00,,,228.200,0.000,228.200,934.740,935.000,706.540,228.460,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,3/20/2001,00:00,,,226.620,0.000,226.620,934.740,935.000,708.120,226.880,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,6/14/2001,00:00,,,226.550,0.000,226.550,934.740,935.000,708.190,226.810,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,9/6/2001,00:00,,,228.940,0.000,228.940,934.740,935.000,705.800,229.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,3/15/2002,00:00,,,230.850,0.000,230.850,934.740,935.000,703.890,231.110,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,9/26/2002,00:00,,,234.020,0.000,234.020,934.740,935.000,700.720,234.280,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,3/4/2003,00:00,,,234.880,0.000,234.880,934.740,935.000,699.860,235.140,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,9/11/2003,00:00,,,236.110,0.000,236.110,934.740,935.000,698.630,236.370,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,3/25/2004,00:00,,,235.760,0.000,235.760,934.740,935.000,698.980,236.020,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,3/25/2005,00:00,,,240.290,0.000,240.290,934.740,935.000,694.450,240.550,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340481N1174911W001,WEI1207068,9/8/2005,00:00,,,241.360,0.000,241.360,934.740,935.000,693.380,241.620,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,SanBernadino_01.01.1999-12.31.2005
340492N1170332W001,,4/12/1999,00:00,,,323.550,0.000,323.550,"2,822.840","2,822.840","2,499.290",323.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340492N1170332W001,,10/20/1999,00:00,,,342.060,0.000,342.060,"2,822.840","2,822.840","2,480.780",342.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340492N1170332W001,,4/13/2000,00:00,,,348.520,0.000,348.520,"2,822.840","2,822.840","2,474.320",348.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340492N1170332W001,,10/26/2005,00:00,D - Dry well,,,,,"2,822.840","2,822.840",,,,,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340492N1170332W001,,4/19/2005,00:00,,,437.600,0.000,437.600,"2,822.840","2,822.840","2,385.240",437.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340520N1171190W001,,4/12/1999,00:00,,,194.170,0.000,194.170,"1,854.480","1,854.480","1,660.310",194.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340520N1171190W001,,10/18/1999,00:00,,,200.690,0.000,200.690,"1,854.480","1,854.480","1,653.790",200.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340520N1171190W001,,4/13/2000,00:00,,,203.060,0.000,203.060,"1,854.480","1,854.480","1,651.420",203.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340520N1171190W001,,10/26/2005,00:00,,,227.580,0.000,227.580,"1,854.480","1,854.480","1,626.900",227.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340520N1171190W001,,4/19/2005,00:00,,,231.800,0.000,231.800,"1,854.480","1,854.480","1,622.680",231.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,9/13/2005,00:00,,,107.760,0.000,107.760,992.580,992.580,884.820,107.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,12/21/2005,00:00,,,103.790,0.000,103.790,992.580,992.580,888.790,103.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,10/26/2005,00:00,,,103.090,0.000,103.090,992.580,992.580,889.490,103.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,8/23/2005,00:00,,,111.160,0.000,111.160,992.580,992.580,881.420,111.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,7/27/2005,00:00,,,111.430,0.000,111.430,992.580,992.580,881.150,111.430,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,6/23/2005,00:00,,,111.090,0.000,111.090,992.580,992.580,881.490,111.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,5/25/2005,00:00,,,108.730,0.000,108.730,992.580,992.580,883.850,108.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,1/5/2005,00:00,,,116.800,0.000,116.800,992.580,992.580,875.780,116.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,1/28/2005,00:00,,,116.240,0.000,116.240,992.580,992.580,876.340,116.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,2/24/2005,00:00,,,107.070,0.000,107.070,992.580,992.580,885.510,107.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,3/26/2005,00:00,,,105.200,0.000,105.200,992.580,992.580,887.380,105.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,11/15/2005,00:00,,,104.390,0.000,104.390,992.580,992.580,888.190,104.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W001,,4/18/2005,00:00,,,109.410,0.000,109.410,992.580,992.580,883.170,109.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W002,,10/26/2005,00:00,,,81.900,0.000,81.900,992.580,992.580,910.680,81.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W002,,11/15/2005,00:00,,,82.510,0.000,82.510,992.580,992.580,910.070,82.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W002,,10/6/2005,00:00,,,82.510,0.000,82.510,992.580,992.580,910.070,82.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W002,,9/13/2005,00:00,,,82.940,0.000,82.940,992.580,992.580,909.640,82.940,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W002,,7/27/2005,00:00,,,84.930,0.000,84.930,992.580,992.580,907.650,84.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
340544N1172947W002,,5/25/2005,00:00,,,89.340,0.000,89.340,992.580,992.580,903.240,89.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,SanBernadino_01.01.1999-12.31.2005
