CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Fresno_06.21.1983-12.31.1987
360328N1199977W001,,12/14/1984,00:00,4 - Can't get tape in casing,,,,,348.110,347.110,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360622N1202027W001,,12/28/1984,00:00,,9 - Acoustical sounder,329.000,0.000,329.000,708.060,706.060,379.060,327.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360622N1202027W001,,12/19/1985,00:00,,9 - Acoustical sounder,350.000,0.000,350.000,708.060,706.060,358.060,348.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360622N1202027W001,,12/3/1986,00:00,,9 - Acoustical sounder,349.000,0.000,349.000,708.060,706.060,359.060,347.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360622N1202027W001,,10/27/1987,00:00,,9 - Acoustical sounder,352.000,0.000,352.000,708.060,706.060,356.060,350.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360622N1202027W001,,12/8/1987,00:00,,9 - Acoustical sounder,347.000,0.000,347.000,708.060,706.060,361.060,345.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360675N1202177W001,,12/28/1984,00:00,,,373.000,0.000,373.000,679.070,678.070,306.070,372.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360675N1202177W001,,12/19/1985,00:00,,9 - Acoustical sounder,345.000,0.000,345.000,679.070,678.070,334.070,344.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360675N1202177W001,,12/3/1986,00:00,1 - Pumping,,,,,679.070,678.070,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360675N1202177W001,,10/27/1987,00:00,,9 - Acoustical sounder,350.000,0.000,350.000,679.070,678.070,329.070,349.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360675N1202177W001,,12/8/1987,00:00,,9 - Acoustical sounder,332.000,0.000,332.000,679.070,678.070,347.070,331.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360694N1202227W001,,12/28/1984,00:00,,9 - Acoustical sounder,340.000,0.000,340.000,669.070,668.070,329.070,339.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360694N1202227W001,,12/19/1985,00:00,,9 - Acoustical sounder,357.000,0.000,357.000,669.070,668.070,312.070,356.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360694N1202227W001,,12/3/1986,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,669.070,668.070,328.070,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360694N1202227W001,,10/27/1987,00:00,,9 - Acoustical sounder,356.000,0.000,356.000,669.070,668.070,313.070,355.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360694N1202227W001,,12/8/1987,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,669.070,668.070,328.070,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360700N1202221W001,,12/28/1984,00:00,,9 - Acoustical sounder,338.000,0.000,338.000,671.070,668.070,333.070,335.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360700N1202221W001,,12/19/1985,00:00,,9 - Acoustical sounder,347.000,0.000,347.000,671.070,668.070,324.070,344.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360700N1202221W001,,12/3/1986,00:00,,9 - Acoustical sounder,345.000,0.000,345.000,671.070,668.070,326.070,342.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360700N1202221W001,,10/27/1987,00:00,,9 - Acoustical sounder,350.000,0.000,350.000,671.070,668.070,321.070,347.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360700N1202221W001,,12/8/1987,00:00,,9 - Acoustical sounder,344.000,0.000,344.000,671.070,668.070,327.070,341.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360706N1202149W001,,12/28/1984,00:00,9 - Temporarily inaccessible,,,,,676.060,675.060,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360706N1202149W001,,12/19/1985,00:00,,9 - Acoustical sounder,362.000,0.000,362.000,676.060,675.060,314.060,361.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360706N1202149W001,,12/3/1986,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,676.060,675.060,335.060,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360706N1202149W001,,10/27/1987,00:00,,9 - Acoustical sounder,361.000,0.000,361.000,676.060,675.060,315.060,360.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360706N1202149W001,,12/8/1987,00:00,9 - Temporarily inaccessible,,,,,676.060,675.060,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360708N1202085W001,,12/28/1984,00:00,9 - Temporarily inaccessible,,,,,683.060,683.060,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360708N1202085W001,,12/19/1985,00:00,,,357.000,0.000,357.000,683.060,683.060,326.060,357.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360708N1202085W001,,12/3/1986,00:00,,9 - Acoustical sounder,326.000,0.000,326.000,683.060,683.060,357.060,326.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360708N1202085W001,,10/27/1987,00:00,,9 - Acoustical sounder,359.000,0.000,359.000,683.060,683.060,324.060,359.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360708N1202085W001,,12/8/1987,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,683.060,683.060,342.060,341.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360714N1202096W001,,12/28/1984,00:00,9 - Temporarily inaccessible,,,,,680.060,680.060,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360714N1202096W001,,12/19/1985,00:00,,9 - Acoustical sounder,362.000,0.000,362.000,680.060,680.060,318.060,362.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360714N1202096W001,,12/3/1986,00:00,,9 - Acoustical sounder,326.000,0.000,326.000,680.060,680.060,354.060,326.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360714N1202096W001,,10/27/1987,00:00,,9 - Acoustical sounder,361.000,0.000,361.000,680.060,680.060,319.060,361.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360714N1202096W001,,12/8/1987,00:00,,9 - Acoustical sounder,330.000,0.000,330.000,680.060,680.060,350.060,330.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360717N1202185W001,,12/28/1984,00:00,,9 - Acoustical sounder,340.000,0.000,340.000,667.060,666.060,327.060,339.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360717N1202185W001,,12/19/1985,00:00,,9 - Acoustical sounder,346.000,0.000,346.000,667.060,666.060,321.060,345.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360717N1202185W001,,12/3/1986,00:00,,9 - Acoustical sounder,342.000,0.000,342.000,667.060,666.060,325.060,341.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360717N1202185W001,,10/27/1987,00:00,,9 - Acoustical sounder,346.000,0.000,346.000,667.060,666.060,321.060,345.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360717N1202185W001,,12/8/1987,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,667.060,666.060,326.060,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360753N1202185W001,,12/28/1984,00:00,,9 - Acoustical sounder,355.000,0.000,355.000,660.060,660.060,305.060,355.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360753N1202185W001,,12/19/1985,00:00,,9 - Acoustical sounder,349.000,0.000,349.000,660.060,660.060,311.060,349.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360753N1202185W001,,12/3/1986,00:00,,9 - Acoustical sounder,346.000,0.000,346.000,660.060,660.060,314.060,346.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360753N1202185W001,,10/27/1987,00:00,,9 - Acoustical sounder,350.000,0.000,350.000,660.060,660.060,310.060,350.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360753N1202185W001,,12/8/1987,00:00,,9 - Acoustical sounder,337.000,0.000,337.000,660.060,660.060,323.060,337.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360803N1202316W001,,12/28/1984,00:00,,9 - Acoustical sounder,368.000,0.000,368.000,642.060,641.060,274.060,367.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360803N1202316W001,,12/19/1985,00:00,,9 - Acoustical sounder,365.900,0.000,365.900,642.060,641.060,276.160,364.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360803N1202316W001,,12/3/1986,00:00,,9 - Acoustical sounder,348.000,0.000,348.000,642.060,641.060,294.060,347.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360803N1202316W001,,10/27/1987,00:00,,9 - Acoustical sounder,363.000,0.000,363.000,642.060,641.060,279.060,362.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360803N1202316W001,,12/8/1987,00:00,,9 - Acoustical sounder,346.000,0.000,346.000,642.060,641.060,296.060,345.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360833N1202254W001,,12/28/1984,00:00,4 - Can't get tape in casing,,,,,636.050,635.050,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360833N1202254W001,,12/19/1985,00:00,7 - Special/Other,,,,,636.050,635.050,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360833N1202254W001,,12/3/1986,00:00,,9 - Acoustical sounder,352.000,0.000,352.000,636.050,635.050,284.050,351.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360833N1202254W001,,10/27/1987,00:00,4 - Can't get tape in casing,,,,,636.050,635.050,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360833N1202254W001,,12/8/1987,00:00,,9 - Acoustical sounder,348.000,0.000,348.000,636.050,635.050,288.050,347.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360872N1202127W001,,12/28/1984,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,638.550,638.050,297.550,340.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360872N1202127W001,,12/19/1985,00:00,,9 - Acoustical sounder,335.000,0.000,335.000,638.550,638.050,303.550,334.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360872N1202127W001,,12/3/1986,00:00,,9 - Acoustical sounder,342.500,0.000,342.500,638.550,638.050,296.050,342.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360872N1202127W001,,10/27/1987,00:00,,9 - Acoustical sounder,340.500,0.000,340.500,638.550,638.050,298.050,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360872N1202127W001,,12/8/1987,00:00,,9 - Acoustical sounder,340.500,0.000,340.500,638.550,638.050,298.050,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360903N1202354W001,,12/28/1984,00:00,4 - Can't get tape in casing,,,,,627.050,626.050,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360903N1202354W001,,12/19/1985,00:00,,0 - Caved or deepened,220.000,0.000,220.000,627.050,626.050,407.050,219.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360903N1202354W001,,12/3/1986,00:00,,9 - Acoustical sounder,321.000,0.000,321.000,627.050,626.050,306.050,320.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360903N1202354W001,,10/27/1987,00:00,,9 - Acoustical sounder,351.000,0.000,351.000,627.050,626.050,276.050,350.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360903N1202354W001,,12/8/1987,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,627.050,626.050,286.050,340.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202271W001,,12/28/1984,00:00,,9 - Acoustical sounder,343.000,0.000,343.000,617.040,617.040,274.040,343.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202271W001,,12/19/1985,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,617.040,617.040,276.040,341.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202271W001,,12/3/1986,00:00,,9 - Acoustical sounder,342.000,0.000,342.000,617.040,617.040,275.040,342.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202271W001,,10/27/1987,00:00,,9 - Acoustical sounder,341.000,0.000,341.000,617.040,617.040,276.040,341.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202271W001,,12/8/1987,00:00,,9 - Acoustical sounder,337.000,0.000,337.000,617.040,617.040,280.040,337.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202321W001,,12/28/1984,00:00,,9 - Acoustical sounder,348.000,0.000,348.000,620.040,619.040,272.040,347.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202321W001,,12/19/1985,00:00,,9 - Acoustical sounder,343.000,0.000,343.000,620.040,619.040,277.040,342.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202321W001,,12/3/1986,00:00,,9 - Acoustical sounder,347.000,0.000,347.000,620.040,619.040,273.040,346.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202321W001,,10/27/1987,00:00,,9 - Acoustical sounder,343.000,0.000,343.000,620.040,619.040,277.040,342.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202321W001,,12/8/1987,00:00,,9 - Acoustical sounder,340.000,0.000,340.000,620.040,619.040,280.040,339.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202452W001,,12/28/1984,00:00,,9 - Acoustical sounder,340.000,0.000,340.000,618.050,617.050,278.050,339.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202452W001,,12/19/1985,00:00,,9 - Acoustical sounder,340.000,0.000,340.000,618.050,617.050,278.050,339.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202452W001,,12/3/1986,00:00,,9 - Acoustical sounder,336.000,0.000,336.000,618.050,617.050,282.050,335.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202452W001,,10/27/1987,00:00,,9 - Acoustical sounder,331.000,0.000,331.000,618.050,617.050,287.050,330.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360939N1202452W001,,12/8/1987,00:00,,9 - Acoustical sounder,328.000,0.000,328.000,618.050,617.050,290.050,327.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201024W001,,10/14/1983,00:00,,,458.200,0.000,458.200,463.960,462.960,5.760,457.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201024W001,,10/10/1984,00:00,,,452.500,0.000,452.500,463.960,462.960,11.460,451.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201024W001,,4/27/1987,00:00,,,443.100,0.000,443.100,463.960,462.960,20.860,442.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201024W001,,10/27/1987,00:00,,,451.200,0.000,451.200,463.960,462.960,12.760,450.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201104W001,,12/7/1984,00:00,,,535.000,0.000,535.000,496.970,495.970,-38.030,534.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201104W001,,12/31/1986,00:00,,9 - Acoustical sounder,518.000,0.000,518.000,496.970,495.970,-21.030,517.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360947N1201104W001,,12/21/1987,00:00,,,510.000,0.000,510.000,496.970,495.970,-13.030,509.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360950N1200929W002,,12/7/1984,00:00,,,429.000,0.000,429.000,430.950,429.950,1.950,428.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360950N1200929W002,,12/31/1986,00:00,,9 - Acoustical sounder,396.000,0.000,396.000,430.950,429.950,34.950,395.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360950N1200929W002,,12/21/1987,00:00,,,396.000,0.000,396.000,430.950,429.950,34.950,395.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
360992N1202366W001,,12/28/1984,00:00,,9 - Acoustical sounder,328.000,0.000,328.000,609.040,608.040,281.040,327.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360992N1202366W001,,12/19/1985,00:00,,,353.000,0.000,353.000,609.040,608.040,256.040,352.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360992N1202366W001,,12/3/1986,00:00,6 - Well has been destroyed,,,,,609.040,608.040,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360992N1202366W001,,10/27/1987,00:00,,9 - Acoustical sounder,331.000,0.000,331.000,609.040,608.040,278.040,330.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
360992N1202366W001,,12/8/1987,00:00,,9 - Acoustical sounder,328.000,0.000,328.000,609.040,608.040,281.040,327.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361047N1200641W001,,1/16/1987,00:00,D - Dry well,,,,,327.810,326.550,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361047N1200641W001,,4/23/1987,00:00,D - Dry well,,,,,327.810,326.550,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361047N1200641W001,,7/16/1987,00:00,D - Dry well,,,,,327.810,326.550,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361047N1200641W001,,10/28/1987,00:00,D - Dry well,,,,,327.810,326.550,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361078N1202988W001,,12/3/1986,00:00,,9 - Acoustical sounder,334.000,0.000,334.000,647.100,647.100,313.100,334.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361078N1202988W001,,10/26/1987,00:00,,9 - Acoustical sounder,343.000,0.000,343.000,647.100,647.100,304.100,343.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361078N1202988W001,,12/9/1987,00:00,,9 - Acoustical sounder,335.000,0.000,335.000,647.100,647.100,312.100,335.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361081N1202852W001,,12/28/1984,00:00,,9 - Acoustical sounder,339.000,0.000,339.000,629.080,628.080,290.080,338.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361081N1202852W001,,12/19/1985,00:00,,9 - Acoustical sounder,330.000,0.000,330.000,629.080,628.080,299.080,329.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361081N1202852W001,,12/3/1986,00:00,,9 - Acoustical sounder,325.000,0.000,325.000,629.080,628.080,304.080,324.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361081N1202852W001,,10/27/1987,00:00,,9 - Acoustical sounder,332.000,0.000,332.000,629.080,628.080,297.080,331.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361081N1202852W001,,12/8/1987,00:00,,9 - Acoustical sounder,326.000,0.000,326.000,629.080,628.080,303.080,325.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202460W001,,12/28/1984,00:00,9 - Temporarily inaccessible,,,,,593.530,593.030,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202460W001,,12/19/1985,00:00,,9 - Acoustical sounder,297.000,0.000,297.000,593.530,593.030,296.530,296.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202460W001,,12/3/1986,00:00,,9 - Acoustical sounder,296.500,0.000,296.500,593.530,593.030,297.030,296.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202460W001,,10/27/1987,00:00,,9 - Acoustical sounder,289.500,0.000,289.500,593.530,593.030,304.030,289.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202460W001,,12/8/1987,00:00,,9 - Acoustical sounder,288.500,0.000,288.500,593.530,593.030,305.030,288.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202952W001,,12/28/1984,00:00,,9 - Acoustical sounder,331.000,0.000,331.000,644.590,644.090,313.590,330.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202952W001,,12/19/1985,00:00,,9 - Acoustical sounder,330.000,0.000,330.000,644.590,644.090,314.590,329.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202952W001,,12/3/1986,00:00,,9 - Acoustical sounder,329.500,0.000,329.500,644.590,644.090,315.090,329.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202952W001,,10/26/1987,00:00,,9 - Acoustical sounder,333.500,0.000,333.500,644.590,644.090,311.090,333.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361083N1202952W001,,12/9/1987,00:00,,9 - Acoustical sounder,329.500,0.000,329.500,644.590,644.090,315.090,329.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361086N1202974W001,,12/28/1984,00:00,1 - Pumping,,,,,646.090,646.090,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361086N1202974W001,,12/19/1985,00:00,,9 - Acoustical sounder,333.000,0.000,333.000,646.090,646.090,313.090,333.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361086N1202974W001,,12/9/1987,00:00,,9 - Acoustical sounder,332.000,0.000,332.000,646.090,646.090,314.090,332.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202296W001,,12/28/1984,00:00,,9 - Acoustical sounder,309.000,0.000,309.000,596.730,596.030,287.730,308.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202296W001,,12/19/1985,00:00,,9 - Acoustical sounder,311.000,0.000,311.000,596.730,596.030,285.730,310.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202296W001,,12/3/1986,00:00,,9 - Acoustical sounder,308.700,0.000,308.700,596.730,596.030,288.030,308.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202296W001,,10/27/1987,00:00,,9 - Acoustical sounder,305.700,0.000,305.700,596.730,596.030,291.030,305.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202296W001,,12/8/1987,00:00,,9 - Acoustical sounder,303.700,0.000,303.700,596.730,596.030,293.030,303.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202363W001,,12/28/1984,00:00,,9 - Acoustical sounder,311.000,0.000,311.000,596.030,596.030,285.030,311.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202363W001,,12/19/1985,00:00,,9 - Acoustical sounder,320.000,0.000,320.000,596.030,596.030,276.030,320.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202363W001,,12/3/1986,00:00,,9 - Acoustical sounder,323.000,0.000,323.000,596.030,596.030,273.030,323.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
361089N1202363W001,,10/27/1987,00:00,,9 - Acoustical sounder,305.000,0.000,305.000,596.030,596.030,291.030,305.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
