CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Merced_01.01.1993-12.31.1994
369143N1208166W001,,1/19/1994,00:00,,,35.610,0.000,35.610,299.570,298.770,263.960,34.810,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369143N1208166W001,,4/15/1994,00:00,,,36.810,0.000,36.810,299.570,298.770,262.760,36.010,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369143N1208166W001,,10/20/1994,00:00,,,37.910,0.000,37.910,299.570,298.770,261.660,37.110,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,1/25/1993,00:00,,,38.000,0.000,38.000,323.800,322.800,285.800,37.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,4/22/1993,00:00,9 - Temporarily inaccessible,,,,,323.800,322.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,7/26/1993,00:00,,,40.000,0.000,40.000,323.800,322.800,283.800,39.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,10/21/1993,00:00,,,40.000,0.000,40.000,323.800,322.800,283.800,39.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,1/19/1994,00:00,,,39.100,0.000,39.100,323.800,322.800,284.700,38.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,4/15/1994,00:00,,,41.000,0.000,41.000,323.800,322.800,282.800,40.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369188N1208252W001,,10/20/1994,00:00,,,42.100,0.000,42.100,323.800,322.800,281.700,41.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,1/25/1993,00:00,7 - Special/Other,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,4/22/1993,00:00,9 - Temporarily inaccessible,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,7/26/1993,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,10/21/1993,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,1/19/1994,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,4/15/1994,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369202N1208263W001,,10/20/1994,00:00,7 - Special/Other,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W001,,4/12/1993,00:00,,,6.200,0.000,6.200,140.950,140.450,134.750,5.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W001,,11/2/1993,00:00,,,8.000,0.000,8.000,140.950,140.450,132.950,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W001,,11/14/1994,00:00,6 - Well has been destroyed,,,,,140.950,140.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W002,,4/12/1993,00:00,,,0.800,0.000,0.800,139.450,140.450,138.650,1.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W002,,11/2/1993,00:00,,,2.500,0.000,2.500,139.450,140.450,136.950,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W002,,11/14/1994,00:00,6 - Well has been destroyed,,,,,139.450,140.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W003,,4/12/1993,00:00,,,3.800,0.000,3.800,139.450,140.450,135.650,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W003,,11/2/1993,00:00,,,5.500,0.000,5.500,139.450,140.450,133.950,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369243N1207104W003,,11/14/1994,00:00,6 - Well has been destroyed,,,,,139.450,140.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369257N1207454W001,,4/16/1993,00:00,,9 - Acoustical sounder,135.600,0.000,135.600,147.130,145.530,11.530,134.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369257N1207454W001,,11/5/1993,00:00,1 - Pumping,,,,,147.130,145.530,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369257N1207454W001,,11/18/1994,00:00,1 - Pumping,,,,,147.130,145.530,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,1/25/1993,00:00,,,15.400,0.000,15.400,228.490,227.490,213.090,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,4/22/1993,00:00,,,15.600,0.000,15.600,228.490,227.490,212.890,14.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,7/26/1993,00:00,,,14.600,0.000,14.600,228.490,227.490,213.890,13.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,10/21/1993,00:00,,,16.100,0.000,16.100,228.490,227.490,212.390,15.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,1/19/1994,00:00,,,16.600,0.000,16.600,228.490,227.490,211.890,15.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,4/15/1994,00:00,,,14.300,0.000,14.300,228.490,227.490,214.190,13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369266N1208274W001,11S10E36Q001M,10/20/1994,00:00,,,15.900,0.000,15.900,228.490,227.490,212.590,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,1/25/1993,00:00,,,7.220,0.000,7.220,213.600,213.080,206.380,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,4/22/1993,00:00,,,7.720,0.000,7.720,213.600,213.080,205.880,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,7/26/1993,00:00,,,6.220,0.000,6.220,213.600,213.080,207.380,5.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,10/21/1993,00:00,,,8.320,0.000,8.320,213.600,213.080,205.280,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,1/19/1994,00:00,,,8.820,0.000,8.820,213.600,213.080,204.780,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,4/15/1994,00:00,,,7.220,0.000,7.220,213.600,213.080,206.380,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369296N1208293W001,,10/20/1994,00:00,,,7.820,0.000,7.820,213.600,213.080,205.780,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369299N1206860W001,,4/12/1993,00:00,,,19.400,0.000,19.400,139.900,138.400,120.500,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369299N1206860W001,,11/2/1993,00:00,,,25.300,0.000,25.300,139.900,138.400,114.600,23.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369299N1206860W001,,11/14/1994,00:00,,,26.100,0.000,26.100,139.900,138.400,113.800,24.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,1/25/1993,00:00,,,16.910,0.000,16.910,222.610,222.000,205.700,16.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,4/22/1993,00:00,,,17.110,0.000,17.110,222.610,222.000,205.500,16.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,7/26/1993,00:00,,,12.910,0.000,12.910,222.610,222.000,209.700,12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,10/21/1993,00:00,,,17.410,0.000,17.410,222.610,222.000,205.200,16.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,1/19/1994,00:00,D - Dry well,,,,,222.610,222.000,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,4/15/1994,00:00,,,14.710,0.000,14.710,222.610,222.000,207.900,14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369318N1208307W001,,10/20/1994,00:00,,,15.810,0.000,15.810,222.610,222.000,206.800,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,1/25/1993,00:00,,,25.930,0.000,25.930,235.820,234.690,209.890,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,4/22/1993,00:00,,,27.130,0.000,27.130,235.820,234.690,208.690,26.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,7/26/1993,00:00,,,21.230,0.000,21.230,235.820,234.690,214.590,20.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,10/21/1993,00:00,,,26.830,0.000,26.830,235.820,234.690,208.990,25.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,1/19/1994,00:00,,,28.430,0.000,28.430,235.820,234.690,207.390,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,4/15/1994,00:00,,,28.330,0.000,28.330,235.820,234.690,207.490,27.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369327N1208335W001,,10/20/1994,00:00,,,26.330,0.000,26.330,235.820,234.690,209.490,25.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,1/25/1993,00:00,,,26.160,0.000,26.160,235.600,235.140,209.440,25.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,4/22/1993,00:00,,,27.860,0.000,27.860,235.600,235.140,207.740,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,7/26/1993,00:00,,,20.960,0.000,20.960,235.600,235.140,214.640,20.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,10/21/1993,00:00,,,27.060,0.000,27.060,235.600,235.140,208.540,26.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,1/19/1994,00:00,D - Dry well,,,,,235.600,235.140,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,4/15/1994,00:00,,,28.260,0.000,28.260,235.600,235.140,207.340,27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369346N1208341W001,,10/20/1994,00:00,,,27.360,0.000,27.360,235.600,235.140,208.240,26.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,1/25/1993,00:00,,,18.090,0.000,18.090,223.140,222.950,205.050,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,4/22/1993,00:00,,,18.490,0.000,18.490,223.140,222.950,204.650,18.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,7/26/1993,00:00,,,11.990,0.000,11.990,223.140,222.950,211.150,11.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,10/21/1993,00:00,,,17.390,0.000,17.390,223.140,222.950,205.750,17.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,1/19/1994,00:00,,,20.090,0.000,20.090,223.140,222.950,203.050,19.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,4/15/1994,00:00,,,13.590,0.000,13.590,223.140,222.950,209.550,13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369363N1208313W001,,10/20/1994,00:00,,,15.390,0.000,15.390,223.140,222.950,207.750,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369391N1206529W001,,2/17/1993,00:00,7 - Special/Other,,,,,125.420,124.320,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,1/25/1993,00:00,D - Dry well,,,,,223.980,223.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,4/22/1993,00:00,D - Dry well,,,,,223.980,223.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,7/26/1993,00:00,,,17.830,0.000,17.830,223.980,223.450,206.150,17.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,10/21/1993,00:00,,,23.530,0.000,23.530,223.980,223.450,200.450,23.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,1/19/1994,00:00,,,24.630,0.000,24.630,223.980,223.450,199.350,24.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,4/15/1994,00:00,,,18.030,0.000,18.030,223.980,223.450,205.950,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369396N1208321W001,,10/20/1994,00:00,,,21.230,0.000,21.230,223.980,223.450,202.750,20.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,1/25/1993,00:00,,,26.950,0.000,26.950,235.190,234.340,208.240,26.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,4/22/1993,00:00,D - Dry well,,,,,235.190,234.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,7/26/1993,00:00,,,22.650,0.000,22.650,235.190,234.340,212.540,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,10/21/1993,00:00,D - Dry well,,,,,235.190,234.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,1/19/1994,00:00,D - Dry well,,,,,235.190,234.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,4/15/1994,00:00,D - Dry well,,,,,235.190,234.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369399N1208343W001,,10/20/1994,00:00,,,30.050,0.000,30.050,235.190,234.340,205.140,29.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,1/25/1993,00:00,D - Dry well,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,4/22/1993,00:00,D - Dry well,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,7/26/1993,00:00,D - Dry well,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,10/21/1993,00:00,D - Dry well,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,1/19/1994,00:00,D - Dry well,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,4/15/1994,00:00,D - Dry well,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369435N1208488W001,,10/20/1994,00:00,7 - Special/Other,,,,,276.540,275.840,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,1/25/1993,00:00,,,33.620,0.000,33.620,232.870,232.150,199.250,32.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,4/22/1993,00:00,7 - Special/Other,,,,,232.870,232.150,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,7/26/1993,00:00,,,21.420,0.000,21.420,232.870,232.150,211.450,20.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,10/21/1993,00:00,,,29.320,0.000,29.320,232.870,232.150,203.550,28.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,1/19/1994,00:00,D - Dry well,,,,,232.870,232.150,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,4/15/1994,00:00,,,29.720,0.000,29.720,232.870,232.150,203.150,29.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369438N1208368W001,,10/20/1994,00:00,,,30.120,0.000,30.120,232.870,232.150,202.750,29.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369452N1208354W001,,1/25/1993,00:00,,,31.160,0.000,31.160,222.500,221.840,191.340,30.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
369452N1208354W001,,4/22/1993,00:00,,,32.060,0.000,32.060,222.500,221.840,190.440,31.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1993-12.31.1994
