CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Merced_01.01.1997-12.31.1999
369477N1206907W001,,11/18/1997,00:00,,,7.500,0.000,7.500,123.580,120.380,116.080,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369477N1206907W001,,3/16/1998,00:00,,,6.200,0.000,6.200,123.580,120.380,117.380,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369477N1206907W001,,11/16/1998,00:00,,,13.000,0.000,13.000,123.580,120.380,110.580,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369477N1206907W001,,3/16/1999,00:00,,,3.800,0.000,3.800,123.580,120.380,119.780,0.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369477N1206907W001,,11/10/1999,00:00,,,4.400,0.000,4.400,123.580,120.380,119.180,1.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369482N1206907W001,,3/11/1997,00:00,,,5.300,0.000,5.300,121.780,120.380,116.480,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369482N1206907W001,,11/18/1997,00:00,,,6.300,0.000,6.300,121.780,120.380,115.480,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369482N1206907W001,,3/16/1998,00:00,,,4.600,0.000,4.600,121.780,120.380,117.180,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369482N1206907W001,,11/16/1998,00:00,,,4.600,0.000,4.600,121.780,120.380,117.180,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369482N1206907W001,,3/16/1999,00:00,,,4.600,0.000,4.600,121.780,120.380,117.180,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369482N1206907W001,,11/10/1999,00:00,,,4.600,0.000,4.600,121.780,120.380,117.180,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369485N1206907W001,,3/11/1997,00:00,,,11.800,0.000,11.800,121.080,120.380,109.280,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369485N1206907W001,,11/18/1997,00:00,,,15.600,0.000,15.600,121.080,120.380,105.480,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369485N1206907W001,,3/16/1998,00:00,,,10.600,0.000,10.600,121.080,120.380,110.480,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369485N1206907W001,,11/16/1998,00:00,,,1.400,0.000,1.400,121.080,120.380,119.680,0.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369485N1206907W001,,3/16/1999,00:00,,,8.600,0.000,8.600,121.080,120.380,112.480,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369485N1206907W001,,11/10/1999,00:00,,,11.800,0.000,11.800,121.080,120.380,109.280,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369549N1208371W001,,3/11/1997,00:00,,,45.300,0.000,45.300,193.760,193.160,148.460,44.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369549N1208371W001,,11/13/1997,00:00,,,43.900,0.000,43.900,193.760,193.160,149.860,43.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369549N1208371W001,,3/16/1998,00:00,,,41.700,0.000,41.700,193.760,193.160,152.060,41.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369549N1208371W001,,11/16/1998,00:00,,,42.500,0.000,42.500,193.760,193.160,151.260,41.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369549N1208371W001,,3/16/1999,00:00,,,36.800,0.000,36.800,193.760,193.160,156.960,36.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369549N1208371W001,,11/8/1999,00:00,4 - Can't get tape in casing,,,,,193.760,193.160,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369566N1208643W001,,3/11/1997,00:00,,,110.000,0.000,110.000,251.650,249.650,141.650,108.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369566N1208643W001,,11/18/1997,00:00,,9 - Acoustical sounder,112.000,0.000,112.000,251.650,249.650,139.650,110.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369566N1208643W001,,3/16/1998,00:00,,9 - Acoustical sounder,107.000,0.000,107.000,251.650,249.650,144.650,105.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369566N1208643W001,,11/16/1998,00:00,,9 - Acoustical sounder,105.000,0.000,105.000,251.650,249.650,146.650,103.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369566N1208643W001,,3/16/1999,00:00,6 - Well has been destroyed,,,,,251.650,249.650,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369574N1208393W001,,4/2/1997,00:00,,9 - Acoustical sounder,52.000,0.000,52.000,195.770,194.770,143.770,51.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369574N1208393W001,,11/13/1997,00:00,,9 - Acoustical sounder,52.000,0.000,52.000,195.770,194.770,143.770,51.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369574N1208393W001,,3/25/1998,00:00,,,48.000,0.000,48.000,195.770,194.770,147.770,47.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369574N1208393W001,,11/24/1998,00:00,,,41.100,0.000,41.100,195.770,194.770,154.670,40.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369574N1208393W001,,3/22/1999,00:00,,,40.200,0.000,40.200,195.770,194.770,155.570,39.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369574N1208393W001,,11/16/1999,00:00,,6 - Other,40.500,0.000,40.500,195.770,194.770,155.270,39.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208460W001,,4/2/1997,00:00,1 - Pumping,,,,,202.800,202.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208460W001,,11/18/1997,00:00,,9 - Acoustical sounder,67.000,0.000,67.000,202.800,202.800,135.800,67.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208460W001,,3/26/1998,00:00,9 - Temporarily inaccessible,,,,,202.800,202.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208460W001,,11/23/1998,00:00,,9 - Acoustical sounder,59.000,0.000,59.000,202.800,202.800,143.800,59.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208460W001,,3/22/1999,00:00,,9 - Acoustical sounder,56.000,0.000,56.000,202.800,202.800,146.800,56.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208460W001,,11/16/1999,00:00,,9 - Acoustical sounder,57.000,0.000,57.000,202.800,202.800,145.800,57.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208588W001,,3/16/1999,00:00,,,84.000,0.000,84.000,232.840,231.840,148.840,83.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369618N1208588W001,,11/8/1999,00:00,,9 - Acoustical sounder,83.000,0.000,83.000,232.840,231.840,149.840,82.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369666N1208104W001,,3/11/1997,00:00,0 - Measurement Discontinued,,,,,141.620,140.620,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W001,,3/11/1997,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W001,,11/18/1997,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W001,,3/16/1998,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W001,,11/16/1998,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W001,,3/16/1999,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W001,,11/8/1999,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W002,,3/11/1997,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W002,,11/18/1997,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W002,,3/16/1998,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W002,,11/16/1998,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W002,,3/16/1999,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369677N1207282W002,,11/8/1999,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369680N1208463W001,,4/2/1997,00:00,,9 - Acoustical sounder,63.000,0.000,63.000,200.790,199.790,137.790,62.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369680N1208463W001,,11/18/1997,00:00,,,67.300,0.000,67.300,200.790,199.790,133.490,66.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369680N1208463W001,,3/26/1998,00:00,,8 - Oil or foreign substance in casing,58.000,0.000,58.000,200.790,199.790,142.790,57.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369680N1208463W001,,11/24/1998,00:00,,9 - Acoustical sounder,66.000,0.000,66.000,200.790,199.790,134.790,65.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369680N1208463W001,,3/22/1999,00:00,,8 - Oil or foreign substance in casing,61.900,0.000,61.900,200.790,199.790,138.890,60.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369680N1208463W001,,11/16/1999,00:00,,8 - Oil or foreign substance in casing,51.600,0.000,51.600,200.790,199.790,149.190,50.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369691N1208427W001,,4/2/1997,00:00,,,51.000,0.000,51.000,193.270,192.770,142.270,50.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369691N1208427W001,,11/13/1997,00:00,,,48.800,0.000,48.800,193.270,192.770,144.470,48.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369691N1208427W001,,3/25/1998,00:00,,,45.800,0.000,45.800,193.270,192.770,147.470,45.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369691N1208427W001,,11/24/1998,00:00,,,41.200,0.000,41.200,193.270,192.770,152.070,40.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369691N1208427W001,,3/22/1999,00:00,,,41.300,0.000,41.300,193.270,192.770,151.970,40.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369691N1208427W001,,11/16/1999,00:00,,6 - Other,41.500,0.000,41.500,193.270,192.770,151.770,41.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369696N1208527W001,,3/11/1997,00:00,,,70.700,0.000,70.700,215.610,215.610,144.910,70.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369696N1208527W001,,11/13/1997,00:00,,,72.000,0.000,72.000,215.610,215.610,143.610,72.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369696N1208527W001,,3/16/1998,00:00,,,67.200,0.000,67.200,215.610,215.610,148.410,67.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369696N1208527W001,,11/16/1998,00:00,,,64.100,0.000,64.100,215.610,215.610,151.510,64.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369696N1208527W001,,3/16/1999,00:00,,,64.600,0.000,64.600,215.610,215.610,151.010,64.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369696N1208527W001,,11/8/1999,00:00,,,63.700,0.000,63.700,215.610,215.610,151.910,63.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369757N1206685W001,,3/11/1997,00:00,,,5.500,0.000,5.500,114.330,113.330,108.830,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369757N1206685W001,,11/18/1997,00:00,9 - Temporarily inaccessible,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369757N1206685W001,,3/16/1998,00:00,9 - Temporarily inaccessible,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369757N1206685W001,,11/16/1998,00:00,,,1.400,0.000,1.400,114.330,113.330,112.930,0.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369757N1206685W001,,3/16/1999,00:00,4 - Can't get tape in casing,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369757N1206685W001,,11/8/1999,00:00,4 - Can't get tape in casing,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369760N1208485W001,,4/2/1997,00:00,,,65.700,0.000,65.700,193.790,193.790,128.090,65.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369760N1208485W001,,11/13/1997,00:00,,9 - Acoustical sounder,60.000,0.000,60.000,193.790,193.790,133.790,60.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369760N1208485W001,,3/25/1998,00:00,,,58.400,0.000,58.400,193.790,193.790,135.390,58.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369760N1208485W001,,11/24/1998,00:00,,,46.300,0.000,46.300,193.790,193.790,147.490,46.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369760N1208485W001,,3/22/1999,00:00,,,52.700,0.000,52.700,193.790,193.790,141.090,52.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369760N1208485W001,,11/16/1999,00:00,1 - Pumping,,,,,193.790,193.790,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369766N1207999W001,,3/16/1999,00:00,,,6.900,0.000,6.900,128.250,125.450,121.350,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369766N1207999W001,,11/8/1999,00:00,9 - Temporarily inaccessible,,,,,128.250,125.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369768N1208002W001,11S11E17E002M,4/2/1997,00:00,,,7.800,0.000,7.800,125.550,124.550,117.750,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369768N1208002W001,11S11E17E002M,11/18/1997,00:00,,,8.800,0.000,8.800,125.550,124.550,116.750,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369768N1208002W001,11S11E17E002M,3/26/1998,00:00,9 - Temporarily inaccessible,,,,,125.550,124.550,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369768N1208002W001,11S11E17E002M,11/24/1998,00:00,,,7.000,0.000,7.000,125.550,124.550,118.550,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369768N1208002W001,11S11E17E002M,3/23/1999,00:00,,,6.300,0.000,6.300,125.550,124.550,119.250,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369768N1208002W001,11S11E17E002M,11/16/1999,00:00,,6 - Other,7.200,0.000,7.200,125.550,124.550,118.350,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369827N1206813W001,,3/11/1997,00:00,,,2.900,0.000,2.900,113.730,113.330,110.830,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369827N1206813W001,,11/18/1997,00:00,,,4.200,0.000,4.200,113.730,113.330,109.530,3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369827N1206813W001,,3/16/1998,00:00,,,1.600,0.000,1.600,113.730,113.330,112.130,1.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369827N1206813W001,,11/16/1998,00:00,,,3.100,0.000,3.100,113.730,113.330,110.630,2.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369827N1206813W001,,3/16/1999,00:00,,,2.400,0.000,2.400,113.730,113.330,111.330,2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369827N1206813W001,,11/8/1999,00:00,,,3.200,0.000,3.200,113.730,113.330,110.530,2.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369830N1207818W001,,4/2/1997,00:00,,,2.090,0.000,2.090,110.080,109.480,107.990,1.490,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369830N1207818W001,,11/18/1997,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369830N1207818W001,,3/26/1998,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369830N1207818W001,,11/24/1998,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369830N1207818W001,,3/23/1999,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369830N1207818W001,,11/17/1999,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W001,,3/11/1997,00:00,,,8.200,0.000,8.200,113.650,110.350,105.450,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W001,,11/18/1997,00:00,,,7.600,0.000,7.600,113.650,110.350,106.050,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W001,,3/16/1998,00:00,,,8.100,0.000,8.100,113.650,110.350,105.550,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W001,,11/16/1998,00:00,,,3.900,0.000,3.900,113.650,110.350,109.750,0.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W001,,3/16/1999,00:00,,,4.900,0.000,4.900,113.650,110.350,108.750,1.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W001,,11/8/1999,00:00,,,4.000,0.000,4.000,113.650,110.350,109.650,0.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W002,,3/11/1997,00:00,,,5.300,0.000,5.300,112.650,110.350,107.350,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W002,,11/18/1997,00:00,,,6.100,0.000,6.100,112.650,110.350,106.550,3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W002,,3/16/1998,00:00,,,5.400,0.000,5.400,112.650,110.350,107.250,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W002,,11/16/1998,00:00,,,3.100,0.000,3.100,112.650,110.350,109.550,0.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W002,,3/16/1999,00:00,,,3.200,0.000,3.200,112.650,110.350,109.450,0.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W002,,11/8/1999,00:00,,,3.300,0.000,3.300,112.650,110.350,109.350,1.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W003,,3/11/1997,00:00,,,5.000,0.000,5.000,110.850,110.350,105.850,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W003,,11/18/1997,00:00,,,3.300,0.000,3.300,110.850,110.350,107.550,2.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W003,,3/16/1998,00:00,,,2.700,0.000,2.700,110.850,110.350,108.150,2.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W003,,11/16/1998,00:00,,,2.100,0.000,2.100,110.850,110.350,108.750,1.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W003,,3/16/1999,00:00,,,2.400,0.000,2.400,110.850,110.350,108.450,1.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369857N1207177W003,,11/8/1999,00:00,,,2.300,0.000,2.300,110.850,110.350,108.550,1.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
369907N1208827W001,,4/2/1997,00:00,,9 - Acoustical sounder,71.000,0.000,71.000,197.850,197.850,126.850,71.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1997-12.31.1999
