casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id,Merced_06.21.1983-12.31.1983
362686N1209946W001,,11/9/1983,00:00,,,9.000,0.000,9.000,94.210,93.210,85.210,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369049N1207454W001,,10/5/1983,00:00,0 - Measurement Discontinued,,,,,166.680,164.680,,,,,Bureau of Reclamation,Voluntary,,Merced_06.21.1983-12.31.1983
369299N1206860W001,,11/8/1983,00:00,,,14.300,0.000,14.300,139.900,138.400,125.600,12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369549N1208371W001,,11/8/1983,00:00,,,41.000,0.000,41.000,193.760,193.160,152.760,40.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369566N1208643W001,,11/8/1983,00:00,,9 - Acoustical sounder,99.000,0.000,99.000,251.650,249.650,152.650,97.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369666N1208104W001,,11/8/1983,00:00,,,8.000,0.000,8.000,141.620,140.620,133.620,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369677N1207282W001,,11/8/1983,00:00,9 - Temporarily inaccessible,,,,,113.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369677N1207282W002,,11/8/1983,00:00,9 - Temporarily inaccessible,,,,,112.400,112.400,,,,,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369696N1208527W001,,11/8/1983,00:00,,9 - Acoustical sounder,64.100,0.000,64.100,215.610,215.610,151.510,64.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369757N1206685W001,,11/8/1983,00:00,,,6.000,0.000,6.000,114.330,113.330,108.330,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369827N1206813W001,,11/8/1983,00:00,,,3.900,0.000,3.900,113.730,113.330,109.830,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369891N1208404W001,,11/8/1983,00:00,,,15.300,0.000,15.300,161.240,160.040,145.940,14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369907N1207066W001,,11/8/1983,00:00,,,0.500,0.000,0.500,111.330,110.930,110.830,0.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369930N1208149W001,,11/8/1983,00:00,,,5.500,0.000,5.500,128.600,127.400,123.100,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369952N1206554W001,,11/8/1983,00:00,,,9.000,0.000,9.000,115.310,114.310,106.310,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369982N1207813W001,,11/8/1983,00:00,,,2.000,0.000,2.000,107.440,107.440,105.440,2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
369985N1208766W001,,11/8/1983,00:00,,,45.000,0.000,45.000,175.730,175.630,130.730,44.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370013N1207274W001,,11/8/1983,00:00,9 - Temporarily inaccessible,,,,,109.320,108.320,,,,,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370013N1207279W001,,11/8/1983,00:00,9 - Temporarily inaccessible,,,,,108.920,108.320,,,,,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370018N1207246W001,,11/8/1983,00:00,,,2.900,0.000,2.900,110.310,108.310,107.410,0.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370060N1208363W001,,11/8/1983,00:00,,,1.990,0.000,1.990,133.890,132.690,131.900,0.790,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370130N1207991W001,,11/10/1983,00:00,,,4.000,0.000,4.000,108.840,108.440,104.840,3.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370132N1209068W001,,11/8/1983,00:00,,,103.000,0.000,103.000,193.380,192.380,90.380,102.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370191N1208091W001,,11/10/1983,00:00,,,5.000,0.000,5.000,114.090,112.590,109.090,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370274N1208346W001,,11/8/1983,00:00,,,6.000,0.000,6.000,127.150,126.150,121.150,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_06.21.1983-12.31.1983
370327N1206185W001,A2,10/31/1983,00:00,,,8.000,0.000,8.000,113.290,112.290,105.290,7.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,,Merced_06.21.1983-12.31.1983
370327N1206310W001,A3,10/31/1983,00:00,,,9.000,0.000,9.000,113.290,112.290,104.290,8.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,,Merced_06.21.1983-12.31.1983
