CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,11/16/1994,00:00,,,11.850,0.000,11.850,174.230,174.230,162.380,11.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,4/11/1995,00:00,,,9.120,0.000,9.120,174.230,174.230,165.110,9.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,5/4/1995,00:00,,,8.270,0.000,8.270,174.230,174.230,165.960,8.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,6/27/1995,00:00,,,10.440,0.000,10.440,174.230,174.230,163.790,10.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,7/18/1995,00:00,,,9.890,0.000,9.890,174.230,174.230,164.340,9.890,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,7/28/1995,00:00,,,9.830,0.000,9.830,174.230,174.230,164.400,9.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,7/30/1995,00:00,,,8.080,0.000,8.080,174.230,174.230,166.150,8.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,7/31/1995,00:00,,,8.900,0.000,8.900,174.230,174.230,165.330,8.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,8/8/1995,00:00,,,10.270,0.000,10.270,174.230,174.230,163.960,10.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,9/6/1995,00:00,,,13.350,0.000,13.350,174.230,174.230,160.880,13.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,9/11/1995,00:00,,,14.660,0.000,14.660,174.230,174.230,159.570,14.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,9/19/1995,00:00,,,12.250,0.000,12.250,174.230,174.230,161.980,12.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,9/29/1995,00:00,,,15.690,0.000,15.690,174.230,174.230,158.540,15.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,10/4/1995,00:00,,,19.540,0.000,19.540,174.230,174.230,154.690,19.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,1/16/1996,00:00,,,10.390,0.000,10.390,174.230,174.230,163.840,10.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,2/5/1996,00:00,,,10.470,0.000,10.470,174.230,174.230,163.760,10.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,2/15/1996,00:00,,,13.790,0.000,13.790,174.230,174.230,160.440,13.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,3/1/1996,00:00,,,10.270,0.000,10.270,174.230,174.230,163.960,10.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,3/6/1996,00:00,,,9.970,0.000,9.970,174.230,174.230,164.260,9.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,3/11/1996,00:00,,,9.420,0.000,9.420,174.230,174.230,164.810,9.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,3/18/1996,00:00,,,9.420,0.000,9.420,174.230,174.230,164.810,9.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,4/4/1996,00:00,,,10.830,0.000,10.830,174.230,174.230,163.400,10.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,4/15/1996,00:00,,,10.210,0.000,10.210,174.230,174.230,164.020,10.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,5/9/1996,00:00,,,10.680,0.000,10.680,174.230,174.230,163.550,10.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,5/18/1996,00:00,,,10.080,0.000,10.080,174.230,174.230,164.150,10.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,5/23/1996,00:00,,,11.570,0.000,11.570,174.230,174.230,162.660,11.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,6/11/1996,00:00,,,12.170,0.000,12.170,174.230,174.230,162.060,12.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,7/11/1996,00:00,,,15.230,0.000,15.230,174.230,174.230,159.000,15.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,8/9/1996,00:00,,,15.250,0.000,15.250,174.230,174.230,158.980,15.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,8/15/1996,00:00,,,17.570,0.000,17.570,174.230,174.230,156.660,17.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,9/19/1996,00:00,,,20.920,0.000,20.920,174.230,174.230,153.310,20.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,10/22/1996,00:00,,,11.250,0.000,11.250,174.230,174.230,162.980,11.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W004,,11/21/1996,00:00,,,10.730,0.000,10.730,174.230,174.230,163.500,10.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,11/16/1994,00:00,,,1.710,0.000,1.710,164.240,164.240,162.530,1.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,4/11/1995,00:00,,,-1.100,0.000,-1.100,164.240,164.240,165.340,-1.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,5/4/1995,00:00,,,-1.840,0.000,-1.840,164.240,164.240,166.080,-1.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,6/27/1995,00:00,,,0.170,0.000,0.170,164.240,164.240,164.070,0.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,7/18/1995,00:00,,,0.150,0.000,0.150,164.240,164.240,164.090,0.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,7/28/1995,00:00,,,-0.190,0.000,-0.190,164.240,164.240,164.430,-0.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,7/30/1995,00:00,,,-2.960,0.000,-2.960,164.240,164.240,167.200,-2.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,7/31/1995,00:00,,,-1.520,0.000,-1.520,164.240,164.240,165.760,-1.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,8/8/1995,00:00,,,0.240,0.000,0.240,164.240,164.240,164.000,0.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,9/19/1995,00:00,,,1.030,0.000,1.030,164.240,164.240,163.210,1.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,10/4/1995,00:00,D - Dry well,,,,,164.240,164.240,,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,1/16/1996,00:00,,,0.250,0.000,0.250,164.240,164.240,163.990,0.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W005,,7/11/1996,00:00,,,5.000,0.000,5.000,164.240,164.240,159.240,5.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,11/16/1994,00:00,,,1.690,0.000,1.690,163.790,163.790,162.100,1.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,4/11/1995,00:00,,,-1.140,0.000,-1.140,163.790,163.790,164.930,-1.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,5/4/1995,00:00,,,-1.880,0.000,-1.880,163.790,163.790,165.670,-1.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,6/27/1995,00:00,,,0.130,0.000,0.130,163.790,163.790,163.660,0.130,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,7/18/1995,00:00,,,0.080,0.000,0.080,163.790,163.790,163.710,0.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,7/28/1995,00:00,,,-0.240,0.000,-0.240,163.790,163.790,164.030,-0.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,7/30/1995,00:00,,,-2.880,0.000,-2.880,163.790,163.790,166.670,-2.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,7/31/1995,00:00,,,-1.540,0.000,-1.540,163.790,163.790,165.330,-1.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,8/8/1995,00:00,,,0.180,0.000,0.180,163.790,163.790,163.610,0.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,9/19/1995,00:00,,,1.100,0.000,1.100,163.790,163.790,162.690,1.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,9/29/1995,00:00,,,4.700,0.000,4.700,163.790,163.790,159.090,4.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,10/4/1995,00:00,,,9.250,0.000,9.250,163.790,163.790,154.540,9.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,1/16/1996,00:00,,,0.210,0.000,0.210,163.790,163.790,163.580,0.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180746W006,,7/11/1996,00:00,,,4.950,0.000,4.950,163.790,163.790,158.840,4.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W001,,10/11/1994,00:00,,,6.960,0.000,6.960,164.260,164.260,157.300,6.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W001,,7/18/1995,00:00,,,-0.410,0.000,-0.410,164.260,164.260,164.670,-0.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W001,,9/19/1995,00:00,,,4.260,0.000,4.260,164.260,164.260,160.000,4.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W001,,9/29/1995,00:00,D - Dry well,,,,,164.260,164.260,,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W001,,10/4/1995,00:00,D - Dry well,,,,,164.260,164.260,,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W002,,7/18/1995,00:00,,,0.110,0.000,0.110,164.140,164.140,164.030,0.110,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W002,,9/19/1995,00:00,,,4.160,0.000,4.160,164.140,164.140,159.980,4.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W002,,9/29/1995,00:00,,,5.870,0.000,5.870,164.140,164.140,158.270,5.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W002,,10/4/1995,00:00,,,8.700,0.000,8.700,164.140,164.140,155.440,8.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W003,,7/18/1995,00:00,,,-0.290,0.000,-0.290,164.180,164.180,164.470,-0.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W003,,9/19/1995,00:00,,,4.210,0.000,4.210,164.180,164.180,159.970,4.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W003,,9/29/1995,00:00,,,7.360,0.000,7.360,164.180,164.180,156.820,7.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339953N1180751W003,,10/4/1995,00:00,,,10.340,0.000,10.340,164.180,164.180,153.840,10.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,11/8/1996,00:00,,,24.100,0.000,24.100,449.000,449.000,424.900,24.100,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,4/20/1996,00:00,,,42.000,0.000,42.000,449.000,449.000,407.000,42.000,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,4/3/1995,00:00,,,33.200,0.000,33.200,449.000,449.000,415.800,33.200,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,10/19/1994,00:00,,,30.100,0.000,30.100,449.000,449.000,418.900,30.100,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,4/26/1994,00:00,,,22.500,0.000,22.500,449.000,449.000,426.500,22.500,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,11/5/1993,00:00,,,24.000,0.000,24.000,449.000,449.000,425.000,24.000,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,3/15/1993,00:00,,,26.000,0.000,26.000,449.000,449.000,423.000,26.000,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,5/6/1992,00:00,,,25.100,0.000,25.100,449.000,449.000,423.900,25.100,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,11/11/1991,00:00,,,27.500,0.000,27.500,449.000,449.000,421.500,27.500,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,5/17/1991,00:00,,,24.100,0.000,24.100,449.000,449.000,424.900,24.100,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,11/20/1990,00:00,,,24.600,0.000,24.600,449.000,449.000,424.400,24.600,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
339979N1178884W001,1810B,3/26/1990,00:00,,,23.900,0.000,23.900,449.000,449.000,425.100,23.900,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,5/28/1996,00:00,,,27.370,0.000,27.370,183.360,183.360,155.990,27.370,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,6/4/1996,00:00,,,29.700,0.000,29.700,183.360,183.360,153.660,29.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,6/5/1996,00:00,,,34.320,0.000,34.320,183.360,183.360,149.040,34.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,6/28/1996,00:00,,,27.900,0.000,27.900,183.360,183.360,155.460,27.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,7/11/1996,00:00,,,27.420,0.000,27.420,183.360,183.360,155.940,27.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,7/17/1996,00:00,,,27.190,0.000,27.190,183.360,183.360,156.170,27.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,7/23/1996,00:00,,,29.510,0.000,29.510,183.360,183.360,153.850,29.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W001,,8/9/1996,00:00,,,28.600,0.000,28.600,183.360,183.360,154.760,28.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,5/28/1996,00:00,,,36.990,0.000,36.990,183.360,183.360,146.370,36.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,6/4/1996,00:00,,,40.420,0.000,40.420,183.360,183.360,142.940,40.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,6/5/1996,00:00,,,37.600,0.000,37.600,183.360,183.360,145.760,37.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,6/28/1996,00:00,,,36.400,0.000,36.400,183.360,183.360,146.960,36.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,7/11/1996,00:00,,2 - Nearby pump operating,41.300,0.000,41.300,183.360,183.360,142.060,41.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,7/17/1996,00:00,,2 - Nearby pump operating,46.760,0.000,46.760,183.360,183.360,136.600,46.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,7/23/1996,00:00,,,41.490,0.000,41.490,183.360,183.360,141.870,41.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W002,,8/9/1996,00:00,,2 - Nearby pump operating,48.660,0.000,48.660,183.360,183.360,134.700,48.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,5/28/1996,00:00,,,35.070,0.000,35.070,183.360,183.360,148.290,35.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,6/4/1996,00:00,,,41.800,0.000,41.800,183.360,183.360,141.560,41.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,6/5/1996,00:00,,,36.310,0.000,36.310,183.360,183.360,147.050,36.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,6/28/1996,00:00,,,35.390,0.000,35.390,183.360,183.360,147.970,35.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,7/11/1996,00:00,,2 - Nearby pump operating,43.220,0.000,43.220,183.360,183.360,140.140,43.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,7/17/1996,00:00,,,47.280,0.000,47.280,183.360,183.360,136.080,47.280,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,7/23/1996,00:00,,,43.460,0.000,43.460,183.360,183.360,139.900,43.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180775W003,,8/9/1996,00:00,,2 - Nearby pump operating,49.180,0.000,49.180,183.360,183.360,134.180,49.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,5/28/1996,00:00,,,33.140,0.000,33.140,183.350,183.350,150.210,33.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,6/4/1996,00:00,,,34.270,0.000,34.270,183.350,183.350,149.080,34.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,6/5/1996,00:00,,,33.150,0.000,33.150,183.350,183.350,150.200,33.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,6/28/1996,00:00,,,33.460,0.000,33.460,183.350,183.350,149.890,33.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,7/11/1996,00:00,,,35.540,0.000,35.540,183.350,183.350,147.810,35.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,7/17/1996,00:00,,,36.300,0.000,36.300,183.350,183.350,147.050,36.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,7/23/1996,00:00,,,36.600,0.000,36.600,183.350,183.350,146.750,36.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340015N1180784W001,,8/9/1996,00:00,,2 - Nearby pump operating,38.160,0.000,38.160,183.350,183.350,145.190,38.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,11/6/1996,00:00,,,24.700,0.000,24.700,481.900,481.900,457.200,24.700,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,5/20/1996,00:00,,,24.000,0.000,24.000,481.900,481.900,457.900,24.000,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,11/7/1995,00:00,,,23.700,0.000,23.700,481.900,481.900,458.200,23.700,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,5/8/1995,00:00,,,23.200,0.000,23.200,481.900,481.900,458.700,23.200,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,10/17/1994,00:00,,,24.900,0.000,24.900,481.900,481.900,457.000,24.900,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,4/6/1994,00:00,,,23.700,0.000,23.700,481.900,481.900,458.200,23.700,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,12/6/1993,00:00,,,24.000,0.000,24.000,481.900,481.900,457.900,24.000,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,4/20/1993,00:00,,,22.600,0.000,22.600,481.900,481.900,459.300,22.600,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,4/21/1992,00:00,,,23.700,0.000,23.700,481.900,481.900,458.200,23.700,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,10/21/1991,00:00,,,24.400,0.000,24.400,481.900,481.900,457.500,24.400,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,4/16/1991,00:00,,,23.700,0.000,23.700,481.900,481.900,458.200,23.700,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,9/24/1990,00:00,,,28.000,0.000,28.000,481.900,481.900,453.900,28.000,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340033N1178715W001,3129H,4/23/1990,00:00,,,25.900,0.000,25.900,481.900,481.900,456.000,25.900,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
340046N1179086W001,3089M,11/6/1996,00:00,,,17.400,0.000,17.400,382.000,382.000,364.600,17.400,ES - Electric sounder measurement,0.1 Ft,Puente Basin Watermaster,Voluntary,,LosAngeles_01.01.1990-12.31.1996
