CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Merced_01.01.1991-12.31.1992
362686N1209946W001,,1/16/1991,00:00,,,9.100,0.000,9.100,94.210,93.210,85.110,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
362686N1209946W001,,10/23/1991,00:00,,,14.200,0.000,14.200,94.210,93.210,80.010,13.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
362686N1209946W001,,2/5/1992,00:00,,,9.300,0.000,9.300,94.210,93.210,84.910,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
362686N1209946W001,,10/21/1992,00:00,,,14.300,0.000,14.300,94.210,93.210,79.910,13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,1/22/1991,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,4/9/1991,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,7/23/1991,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,10/22/1991,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,1/14/1992,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,4/15/1992,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,7/27/1992,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368682N1207821W001,,10/19/1992,00:00,D - Dry well,,,,,334.640,333.510,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,1/22/1991,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,4/9/1991,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,7/23/1991,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,10/22/1991,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,1/14/1992,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,4/15/1992,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,7/27/1992,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368918N1207943W001,,10/19/1992,00:00,D - Dry well,,,,,339.580,338.740,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,1/22/1991,00:00,,,30.770,0.000,30.770,332.650,330.980,301.880,29.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,4/9/1991,00:00,,,32.470,0.000,32.470,332.650,330.980,300.180,30.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,7/23/1991,00:00,,,31.570,0.000,31.570,332.650,330.980,301.080,29.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,10/22/1991,00:00,,,31.370,0.000,31.370,332.650,330.980,301.280,29.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,1/14/1992,00:00,,,32.170,0.000,32.170,332.650,330.980,300.480,30.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,4/15/1992,00:00,,,33.870,0.000,33.870,332.650,330.980,298.780,32.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,7/27/1992,00:00,,,33.070,0.000,33.070,332.650,330.980,299.580,31.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
368927N1207927W001,,10/19/1992,00:00,,,32.970,0.000,32.970,332.650,330.980,299.680,31.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,1/22/1991,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,4/9/1991,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,7/23/1991,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,10/22/1991,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,1/14/1992,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,4/15/1992,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,7/27/1992,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369032N1208068W001,,10/19/1992,00:00,D - Dry well,,,,,339.420,338.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,1/22/1991,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,4/9/1991,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,7/23/1991,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,10/22/1991,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,1/14/1992,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,4/15/1992,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,7/27/1992,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369038N1208068W001,,10/19/1992,00:00,D - Dry well,,,,,338.840,337.340,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,1/22/1991,00:00,,,28.110,0.000,28.110,299.570,298.770,271.460,27.310,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,4/9/1991,00:00,,,32.210,0.000,32.210,299.570,298.770,267.360,31.410,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,7/23/1991,00:00,,,32.410,0.000,32.410,299.570,298.770,267.160,31.610,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,10/22/1991,00:00,,,34.910,0.000,34.910,299.570,298.770,264.660,34.110,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,1/14/1992,00:00,,,34.510,0.000,34.510,299.570,298.770,265.060,33.710,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,4/15/1992,00:00,,,38.810,0.000,38.810,299.570,298.770,260.760,38.010,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,7/27/1992,00:00,,,38.510,0.000,38.510,299.570,298.770,261.060,37.710,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369143N1208166W001,,10/19/1992,00:00,,,38.410,0.000,38.410,299.570,298.770,261.160,37.610,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,1/22/1991,00:00,,,36.300,0.000,36.300,323.800,322.800,287.500,35.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,4/9/1991,00:00,,,38.000,0.000,38.000,323.800,322.800,285.800,37.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,7/23/1991,00:00,,,39.200,0.000,39.200,323.800,322.800,284.600,38.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,10/22/1991,00:00,,,38.500,0.000,38.500,323.800,322.800,285.300,37.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,1/14/1992,00:00,,,35.900,0.000,35.900,323.800,322.800,287.900,34.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,4/15/1992,00:00,,,39.000,0.000,39.000,323.800,322.800,284.800,38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,7/27/1992,00:00,,,40.000,0.000,40.000,323.800,322.800,283.800,39.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369188N1208252W001,,10/19/1992,00:00,,,39.000,0.000,39.000,323.800,322.800,284.800,38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,1/22/1991,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,4/9/1991,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,7/23/1991,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,10/22/1991,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,1/14/1992,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,4/15/1992,00:00,D - Dry well,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,7/27/1992,00:00,7 - Special/Other,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369202N1208263W001,,10/19/1992,00:00,7 - Special/Other,,,,,318.600,317.800,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W001,,1/2/1991,00:00,,,7.300,0.000,7.300,140.950,140.450,133.650,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W001,,10/21/1991,00:00,,,8.300,0.000,8.300,140.950,140.450,132.650,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W001,,2/3/1992,00:00,,,7.500,0.000,7.500,140.950,140.450,133.450,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W001,,10/19/1992,00:00,,,6.000,0.000,6.000,140.950,140.450,134.950,5.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W002,,1/2/1991,00:00,,,5.000,0.000,5.000,139.450,140.450,134.450,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W002,,10/21/1991,00:00,,,5.200,0.000,5.200,139.450,140.450,134.250,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W002,,2/3/1992,00:00,0 - Measurement Discontinued,,,,,139.450,140.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W002,,10/19/1992,00:00,,,3.000,0.000,3.000,139.450,140.450,136.450,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W003,,1/2/1991,00:00,,,2.500,0.000,2.500,139.450,140.450,136.950,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W003,,10/21/1991,00:00,7 - Special/Other,,,,,139.450,140.450,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W003,,2/3/1992,00:00,,,4.900,0.000,4.900,139.450,140.450,134.550,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369243N1207104W003,,10/19/1992,00:00,,,7.000,0.000,7.000,139.450,140.450,132.450,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369257N1207454W001,,1/18/1991,00:00,,,75.600,0.000,75.600,147.130,145.530,71.530,74.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369257N1207454W001,,10/25/1991,00:00,,9 - Acoustical sounder,91.600,0.000,91.600,147.130,145.530,55.530,90.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369257N1207454W001,,2/5/1992,00:00,1 - Pumping,,,,,147.130,145.530,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369257N1207454W001,,10/23/1992,00:00,1 - Pumping,,,,,147.130,145.530,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,1/22/1991,00:00,,,14.900,0.000,14.900,228.490,227.490,213.590,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,4/9/1991,00:00,,,14.700,0.000,14.700,228.490,227.490,213.790,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,7/23/1991,00:00,,,14.400,0.000,14.400,228.490,227.490,214.090,13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,10/22/1991,00:00,,,15.700,0.000,15.700,228.490,227.490,212.790,14.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,1/14/1992,00:00,,,14.900,0.000,14.900,228.490,227.490,213.590,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,4/15/1992,00:00,,,13.300,0.000,13.300,228.490,227.490,215.190,12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,7/27/1992,00:00,,,14.000,0.000,14.000,228.490,227.490,214.490,13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369266N1208274W001,11S10E36Q001M,10/19/1992,00:00,,,16.000,0.000,16.000,228.490,227.490,212.490,15.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,1/22/1991,00:00,,,7.120,0.000,7.120,213.600,213.080,206.480,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,4/9/1991,00:00,,,5.820,0.000,5.820,213.600,213.080,207.780,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,7/23/1991,00:00,,,5.220,0.000,5.220,213.600,213.080,208.380,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,10/22/1991,00:00,,,7.620,0.000,7.620,213.600,213.080,205.980,7.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,1/14/1992,00:00,,,6.720,0.000,6.720,213.600,213.080,206.880,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,4/15/1992,00:00,,,6.020,0.000,6.020,213.600,213.080,207.580,5.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,7/27/1992,00:00,,,6.520,0.000,6.520,213.600,213.080,207.080,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369296N1208293W001,,10/19/1992,00:00,,,7.220,0.000,7.220,213.600,213.080,206.380,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369299N1206860W001,,1/2/1991,00:00,,,18.400,0.000,18.400,139.900,138.400,121.500,16.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369299N1206860W001,,10/21/1991,00:00,,,22.700,0.000,22.700,139.900,138.400,117.200,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369299N1206860W001,,2/3/1992,00:00,,,23.800,0.000,23.800,139.900,138.400,116.100,22.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369299N1206860W001,,10/19/1992,00:00,,,29.300,0.000,29.300,139.900,138.400,110.600,27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,1/22/1991,00:00,,,15.310,0.000,15.310,222.610,222.000,207.300,14.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,4/9/1991,00:00,,,13.010,0.000,13.010,222.610,222.000,209.600,12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,7/23/1991,00:00,,,11.810,0.000,11.810,222.610,222.000,210.800,11.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,10/22/1991,00:00,,,16.210,0.000,16.210,222.610,222.000,206.400,15.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,1/14/1992,00:00,,,15.810,0.000,15.810,222.610,222.000,206.800,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,4/15/1992,00:00,,,14.410,0.000,14.410,222.610,222.000,208.200,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,7/27/1992,00:00,,,14.310,0.000,14.310,222.610,222.000,208.300,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369318N1208307W001,,10/19/1992,00:00,,,16.510,0.000,16.510,222.610,222.000,206.100,15.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,1/22/1991,00:00,,,24.830,0.000,24.830,235.820,234.690,210.990,23.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,4/9/1991,00:00,,,20.130,0.000,20.130,235.820,234.690,215.690,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,7/23/1991,00:00,,,17.230,0.000,17.230,235.820,234.690,218.590,16.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,10/22/1991,00:00,,,22.030,0.000,22.030,235.820,234.690,213.790,20.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,1/14/1992,00:00,,,23.630,0.000,23.630,235.820,234.690,212.190,22.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,4/15/1992,00:00,,,23.630,0.000,23.630,235.820,234.690,212.190,22.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,7/27/1992,00:00,7 - Special/Other,,,,,235.820,234.690,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369327N1208335W001,,10/19/1992,00:00,7 - Special/Other,,,,,235.820,234.690,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,1/22/1991,00:00,,,23.960,0.000,23.960,235.600,235.140,211.640,23.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,4/9/1991,00:00,,,18.360,0.000,18.360,235.600,235.140,217.240,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,7/23/1991,00:00,,,14.760,0.000,14.760,235.600,235.140,220.840,14.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,10/22/1991,00:00,,,21.660,0.000,21.660,235.600,235.140,213.940,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,1/14/1992,00:00,,,23.360,0.000,23.360,235.600,235.140,212.240,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,4/15/1992,00:00,,,23.260,0.000,23.260,235.600,235.140,212.340,22.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,7/27/1992,00:00,,,22.260,0.000,22.260,235.600,235.140,213.340,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369346N1208341W001,,10/19/1992,00:00,,,24.460,0.000,24.460,235.600,235.140,211.140,24.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,1/22/1991,00:00,,,15.690,0.000,15.690,223.140,222.950,207.450,15.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,4/9/1991,00:00,,,13.890,0.000,13.890,223.140,222.950,209.250,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,7/23/1991,00:00,,,10.590,0.000,10.590,223.140,222.950,212.550,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,10/22/1991,00:00,,,16.090,0.000,16.090,223.140,222.950,207.050,15.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,1/14/1992,00:00,,,16.390,0.000,16.390,223.140,222.950,206.750,16.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,4/15/1992,00:00,,,14.790,0.000,14.790,223.140,222.950,208.350,14.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,7/27/1992,00:00,,,14.290,0.000,14.290,223.140,222.950,208.850,14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369363N1208313W001,,10/19/1992,00:00,,,16.990,0.000,16.990,223.140,222.950,206.150,16.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369391N1206529W001,,2/4/1991,00:00,D - Dry well,,,,,125.420,124.320,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1991-12.31.1992
369391N1206529W001,,8/30/1991,00:00,D - Dry well,,,,,125.420,124.320,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1991-12.31.1992
369391N1206529W001,,2/19/1992,00:00,7 - Special/Other,,,,,125.420,124.320,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1991-12.31.1992
369391N1206529W001,,8/25/1992,00:00,7 - Special/Other,,,,,125.420,124.320,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,1/22/1991,00:00,,,19.930,0.000,19.930,223.980,223.450,204.050,19.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,4/9/1991,00:00,,,17.930,0.000,17.930,223.980,223.450,206.050,17.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,7/23/1991,00:00,,,14.330,0.000,14.330,223.980,223.450,209.650,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,10/22/1991,00:00,,,20.630,0.000,20.630,223.980,223.450,203.350,20.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,1/14/1992,00:00,,,28.430,0.000,28.430,223.980,223.450,195.550,27.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,4/15/1992,00:00,,,21.130,0.000,21.130,223.980,223.450,202.850,20.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,7/27/1992,00:00,,,20.030,0.000,20.030,223.980,223.450,203.950,19.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369396N1208321W001,,10/19/1992,00:00,,,23.430,0.000,23.430,223.980,223.450,200.550,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
369399N1208343W001,,1/22/1991,00:00,,,24.650,0.000,24.650,235.190,234.340,210.540,23.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1991-12.31.1992
