CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,6/23/1993,00:00,,,23.000,0.000,23.000,592.870,592.870,569.870,23.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,12/7/1993,00:00,,,20.400,0.000,20.400,592.870,592.870,572.470,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/26/1994,00:00,,,21.500,0.000,21.500,592.870,592.870,571.370,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,10/26/1994,00:00,,,23.700,0.000,23.700,592.870,592.870,569.170,23.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/31/1995,00:00,,,20.400,0.000,20.400,592.870,592.870,572.470,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,10/11/1995,00:00,,,24.600,0.000,24.600,592.870,592.870,568.270,24.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/30/1996,00:00,,,20.400,0.000,20.400,592.870,592.870,572.470,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/28/1999,00:00,,,18.700,0.000,18.700,592.870,592.870,574.170,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,12/14/1999,00:00,,,17.900,0.000,17.900,592.870,592.870,574.970,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/26/2000,00:00,,,19.100,0.000,19.100,592.870,592.870,573.770,19.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/14/2000,00:00,,,21.000,0.000,21.000,592.870,592.870,571.870,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,12/19/1996,00:00,9 - Temporarily inaccessible,,,,,592.870,592.870,,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/24/1997,00:00,,,19.000,0.000,19.000,592.870,592.870,573.870,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/20/1997,00:00,,,20.000,0.000,20.000,592.870,592.870,572.870,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/27/1998,00:00,,,19.000,0.000,19.000,592.870,592.870,573.870,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/23/1998,00:00,,,21.500,0.000,21.500,592.870,592.870,571.370,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,10/17/2001,00:00,,,24.000,0.000,24.000,592.870,592.870,568.870,24.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/8/2002,00:00,,,20.100,0.000,20.100,592.870,592.870,572.770,20.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/27/2001,00:00,,,27.200,0.000,27.200,592.870,592.870,565.670,27.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,10/7/2002,00:00,,,21.900,0.000,21.900,592.870,592.870,570.970,21.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/8/2003,00:00,,,20.800,0.000,20.800,592.870,592.870,572.070,20.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/16/2001,00:00,,,27.200,0.000,27.200,592.870,592.870,565.670,27.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/19/2003,00:00,,,23.400,0.000,23.400,592.870,592.870,569.470,23.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,3/22/2004,00:00,9 - Temporarily inaccessible,,,,,592.870,592.870,,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,10/28/2004,00:00,,,27.500,0.000,27.500,592.870,592.870,565.370,27.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/11/2005,00:00,,,15.300,0.000,15.300,592.870,592.870,577.570,15.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,9/26/2005,00:00,,,21.000,0.000,21.000,592.870,592.870,571.870,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,3/21/2006,00:00,,,12.200,0.000,12.200,592.870,592.870,580.670,12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/3/2007,00:00,,,26.200,0.000,26.200,592.870,592.870,566.670,26.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,10/23/2007,00:00,,,28.300,0.000,28.300,592.870,592.870,564.570,28.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/15/2008,00:00,,,19.000,0.000,19.000,592.870,592.870,573.870,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/20/2008,00:00,,,20.500,0.000,20.500,592.870,592.870,572.370,20.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/27/2009,00:00,,,21.400,0.000,21.400,592.870,592.870,571.470,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,12/16/2009,00:00,,,20.000,0.000,20.000,592.870,592.870,572.870,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/29/2010,00:00,,,16.800,0.000,16.800,592.870,592.870,576.070,16.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/16/2010,00:00,,,19.600,0.000,19.600,592.870,592.870,573.270,19.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,5/25/2011,00:00,,,20.300,0.000,20.300,592.870,592.870,572.570,20.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,12/15/2011,00:00,,,20.500,0.000,20.500,592.870,592.870,572.370,20.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,11/27/2012,00:00,,,21.300,0.000,21.300,592.870,592.870,571.570,21.300,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,Nobody Home,Mendocino_06.21.1983-06.21.2013
391017N1232036W001,,4/24/2013,00:00,,,20.600,0.000,20.600,592.870,592.870,572.270,20.600,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,Nobody Home,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/3/2012,00:00,,,20.700,0.000,20.700,582.870,582.870,562.170,20.700,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/12/1990,00:00,2 - Pump house locked,,,,,582.870,582.870,,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/20/1990,00:00,,,32.900,0.000,32.900,582.870,582.870,549.970,32.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/25/1991,00:00,,4 - Pumped recently,19.000,0.000,19.000,582.870,582.870,563.870,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,9/25/1991,00:00,,,34.300,0.000,34.300,582.870,582.870,548.570,34.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/29/1989,00:00,2 - Pump house locked,,,,,582.870,582.870,,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/25/1989,00:00,,,16.000,0.000,16.000,582.870,582.870,566.870,16.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/1/1988,00:00,,,34.000,0.000,34.000,582.870,582.870,548.870,34.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/14/1988,00:00,,,20.000,0.000,20.000,582.870,582.870,562.870,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/20/1987,00:00,,,35.300,0.000,35.300,582.870,582.870,547.570,35.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/22/1987,00:00,,,16.800,0.000,16.800,582.870,582.870,566.070,16.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/15/1986,00:00,,,31.500,0.000,31.500,582.870,582.870,551.370,31.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/2/1986,00:00,,,11.500,0.000,11.500,582.870,582.870,571.370,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/29/1985,00:00,,,32.100,0.000,32.100,582.870,582.870,550.770,32.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/2/1985,00:00,,,14.000,0.000,14.000,582.870,582.870,568.870,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/16/1984,00:00,,,31.900,0.000,31.900,582.870,582.870,550.970,31.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,3/21/1984,00:00,,,12.200,0.000,12.200,582.870,582.870,570.670,12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/17/1983,00:00,,,32.400,0.000,32.400,582.870,582.870,550.470,32.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/30/1992,00:00,,,18.000,0.000,18.000,582.870,582.870,564.870,18.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,12/30/1992,00:00,,,28.600,0.000,28.600,582.870,582.870,554.270,28.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,6/23/1993,00:00,,,16.900,0.000,16.900,582.870,582.870,565.970,16.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,12/7/1993,00:00,,,34.000,0.000,34.000,582.870,582.870,548.870,34.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/26/1994,00:00,,4 - Pumped recently,22.100,0.000,22.100,582.870,582.870,560.770,22.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/26/1994,00:00,,,35.900,0.000,35.900,582.870,582.870,546.970,35.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/31/1995,00:00,,,13.600,0.000,13.600,582.870,582.870,569.270,13.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/11/1995,00:00,,,32.700,0.000,32.700,582.870,582.870,550.170,32.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/30/1996,00:00,,,16.400,0.000,16.400,582.870,582.870,566.470,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/28/1999,00:00,,,13.800,0.000,13.800,582.870,582.870,569.070,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,12/14/1999,00:00,,,31.200,0.000,31.200,582.870,582.870,551.670,31.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/26/2000,00:00,,,16.700,0.000,16.700,582.870,582.870,566.170,16.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/14/2000,00:00,,,32.600,0.000,32.600,582.870,582.870,550.270,32.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,12/20/1996,00:00,,,23.500,0.000,23.500,582.870,582.870,559.370,23.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/24/1997,00:00,,,16.000,0.000,16.000,582.870,582.870,566.870,16.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/20/1997,00:00,,,33.000,0.000,33.000,582.870,582.870,549.870,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/27/1998,00:00,,,15.000,0.000,15.000,582.870,582.870,567.870,15.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/26/1998,00:00,,,31.100,0.000,31.100,582.870,582.870,551.770,31.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/17/2001,00:00,,,35.600,0.000,35.600,582.870,582.870,547.270,35.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/8/2002,00:00,,,18.200,0.000,18.200,582.870,582.870,564.670,18.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/16/2001,00:00,1 - Pumping,,,,,582.870,582.870,,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/7/2002,00:00,,,37.200,0.000,37.200,582.870,582.870,545.670,37.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/8/2003,00:00,,,17.900,0.000,17.900,582.870,582.870,564.970,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/20/2003,00:00,,,34.900,0.000,34.900,582.870,582.870,547.970,34.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,3/22/2004,00:00,,,14.700,0.000,14.700,582.870,582.870,568.170,14.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/27/2004,00:00,,,34.100,0.000,34.100,582.870,582.870,548.770,34.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/12/2005,00:00,,,11.700,0.000,11.700,582.870,582.870,571.170,11.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/2/2005,00:00,,,34.400,0.000,34.400,582.870,582.870,548.470,34.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,3/20/2006,00:00,,,10.200,0.000,10.200,582.870,582.870,572.670,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/3/2007,00:00,,,21.200,0.000,21.200,582.870,582.870,561.670,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,10/23/2007,00:00,,,35.200,0.000,35.200,582.870,582.870,547.670,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/15/2008,00:00,,,20.500,0.000,20.500,582.870,582.870,562.370,20.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/19/2008,00:00,,,34.600,0.000,34.600,582.870,582.870,548.270,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/27/2009,00:00,,,23.600,0.000,23.600,582.870,582.870,559.270,23.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,12/16/2009,00:00,,,34.600,0.000,34.600,582.870,582.870,548.270,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/27/2010,00:00,,,14.500,0.000,14.500,582.870,582.870,568.370,14.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/16/2010,00:00,,,31.600,0.000,31.600,582.870,582.870,551.270,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,5/25/2011,00:00,,,18.800,0.000,18.800,582.870,582.870,564.070,18.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,12/15/2011,00:00,,,33.000,0.000,33.000,582.870,582.870,549.870,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,11/27/2012,00:00,,,35.200,0.000,35.200,582.870,582.870,547.670,35.200,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391096N1231677W001,,4/24/2013,00:00,,,28.500,0.000,28.500,582.870,582.870,554.370,28.500,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,5/3/2012,00:00,,,20.300,0.000,20.300,643.870,642.870,623.570,19.300,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/12/1990,00:00,,,22.000,0.000,22.000,643.870,642.870,621.870,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,11/20/1990,00:00,,,24.600,0.000,24.600,643.870,642.870,619.270,23.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/25/1991,00:00,,,20.000,0.000,20.000,643.870,642.870,623.870,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,9/25/1991,00:00,,,27.400,0.000,27.400,643.870,642.870,616.470,26.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,11/29/1989,00:00,,,24.900,0.000,24.900,643.870,642.870,618.970,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/25/1989,00:00,,,19.600,0.000,19.600,643.870,642.870,624.270,18.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,11/1/1988,00:00,,,27.800,0.000,27.800,643.870,642.870,616.070,26.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/13/1988,00:00,,,22.900,0.000,22.900,643.870,642.870,620.970,21.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/20/1987,00:00,,,27.300,0.000,27.300,643.870,642.870,616.570,26.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/22/1987,00:00,,,20.000,0.000,20.000,643.870,642.870,623.870,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/14/1986,00:00,,,25.500,0.000,25.500,643.870,642.870,618.370,24.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/1/1986,00:00,,,18.500,0.000,18.500,643.870,642.870,625.370,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/29/1985,00:00,,,25.900,0.000,25.900,643.870,642.870,617.970,24.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/2/1985,00:00,,,19.400,0.000,19.400,643.870,642.870,624.470,18.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/16/1984,00:00,,,25.900,0.000,25.900,643.870,642.870,617.970,24.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,3/21/1984,00:00,,,19.200,0.000,19.200,643.870,642.870,624.670,18.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/17/1983,00:00,,,25.600,0.000,25.600,643.870,642.870,618.270,24.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/30/1992,00:00,,,21.000,0.000,21.000,643.870,642.870,622.870,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,12/30/1992,00:00,,,21.400,0.000,21.400,643.870,642.870,622.470,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,6/23/1993,00:00,,,22.500,0.000,22.500,643.870,642.870,621.370,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,12/7/1993,00:00,,,26.500,0.000,26.500,643.870,642.870,617.370,25.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/26/1994,00:00,,,22.000,0.000,22.000,643.870,642.870,621.870,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/26/1994,00:00,,,28.600,0.000,28.600,643.870,642.870,615.270,27.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,5/31/1995,00:00,,,20.300,0.000,20.300,643.870,642.870,623.570,19.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,10/11/1995,00:00,,,26.200,0.000,26.200,643.870,642.870,617.670,25.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,5/30/1996,00:00,,,22.000,0.000,22.000,643.870,642.870,621.870,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/28/1999,00:00,,,19.800,0.000,19.800,643.870,642.870,624.070,18.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,12/14/1999,00:00,,,23.700,0.000,23.700,643.870,642.870,620.170,22.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/26/2000,00:00,,,20.100,0.000,20.100,643.870,642.870,623.770,19.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,11/14/2000,00:00,,,24.200,0.000,24.200,643.870,642.870,619.670,23.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,12/19/1996,00:00,,,21.000,0.000,21.000,643.870,642.870,622.870,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,4/24/1997,00:00,,,22.000,0.000,22.000,643.870,642.870,621.870,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,11/20/1997,00:00,,,23.900,0.000,23.900,643.870,642.870,619.970,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
391730N1232108W001,15N12W08L001M,5/27/1998,00:00,,,21.400,0.000,21.400,643.870,642.870,622.470,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
